Radius,Inters.,Radius (Polyn. fit),Inters. (Polyn. fit),Radius (norm)Volume,Inters./Volume,log(Radius),log(Inters./Volume)
0,1,10,0.994,10,2.387E-4,2.303,-8.340
10,1,20,1.000,20,2.984E-5,2.996,-10.420
20,1,30,1.011,30,8.842E-6,3.401,-11.636
30,1,40,1.011,40,3.730E-6,3.689,-12.499
40,1,50,1.003,50,1.910E-6,3.912,-13.168
50,1,60,0.993,60,1.105E-6,4.094,-13.715
60,1,70,0.985,70,6.960E-7,4.248,-14.178
70,1,80,0.985,80,4.663E-7,4.382,-14.578
80,1,90,0.990,90,3.275E-7,4.500,-14.932
90,1,100,0.999,100,2.387E-7,4.605,-15.248
100,1,110,1.007,110,1.794E-7,4.700,-15.534
110,1,120,1.011,120,1.382E-7,4.787,-15.795
120,1,130,1.011,130,1.087E-7,4.868,-16.035
130,1,140,1.009,140,8.700E-8,4.942,-16.257
140,1,150,1.015,150,7.074E-8,5.011,-16.464
150,1,160,1.039,160,5.828E-8,5.075,-16.658
160,1,170,1.097,170,4.859E-8,5.136,-16.840
170,1,180,1.207,180,4.093E-8,5.193,-17.011
180,1,190,1.384,190,6.961E-8,5.247,-16.480
190,2,200,1.640,200,5.968E-8,5.298,-16.634
200,2,210,1.977,210,5.156E-8,5.347,-16.781
210,2,220,2.388,220,2.242E-8,5.394,-17.613
220,1,230,2.851,230,5.886E-8,5.438,-16.648
230,3,240,3.327,240,6.908E-8,5.481,-16.488
240,4,250,3.764,250,6.112E-8,5.521,-16.611
250,4,260,4.095,260,5.433E-8,5.561,-16.728
260,4,270,4.247,270,4.852E-8,5.598,-16.841
270,4,280,4.148,280,4.350E-8,5.635,-16.950
280,4,290,3.747,290,3.915E-8,5.670,-17.056
290,4,300,3.030,300,2.653E-8,5.704,-17.445
300,3,310,2.054,310,1.603E-8,5.737,-17.949
310,2,320,0.980,320,7.286E-9,5.768,-18.737
320,1,NaN,NaN,NaN,NaN,NaN,NaN
