Radius,Inters.,Radius (Polyn. fit),Inters. (Polyn. fit),Radius (norm)Volume,Inters./Volume,log(Radius),log(Inters./Volume)
0,1,10,1.053,10,2.387E-4,2.303,-8.340
10,1,20,0.883,20,2.984E-5,2.996,-10.420
20,1,30,0.982,30,8.842E-6,3.401,-11.636
30,1,40,1.092,40,3.730E-6,3.689,-12.499
40,1,50,1.096,50,1.910E-6,3.912,-13.168
50,1,60,1.004,60,1.105E-6,4.094,-13.715
60,1,70,0.902,70,6.960E-7,4.248,-14.178
70,1,80,0.901,80,4.663E-7,4.382,-14.578
80,1,90,1.084,90,3.275E-7,4.500,-14.932
90,1,100,1.471,100,4.775E-7,4.605,-14.555
100,2,110,2.008,110,1.794E-7,4.700,-15.534
110,1,120,2.575,120,4.145E-7,4.787,-14.696
120,3,130,3.020,130,3.260E-7,4.868,-14.936
130,3,140,3.211,140,2.610E-7,4.942,-15.159
140,3,150,3.082,150,2.829E-7,5.011,-15.078
150,4,160,2.681,160,1.166E-7,5.075,-15.965
160,2,170,2.179,170,9.718E-8,5.136,-16.147
170,2,180,1.828,180,8.187E-8,5.193,-16.318
180,2,190,1.837,190,6.961E-8,5.247,-16.480
190,2,200,2.134,200,5.968E-8,5.298,-16.634
200,2,210,1.976,210,5.156E-8,5.347,-16.781
210,2,NaN,NaN,NaN,NaN,NaN,NaN
