Radius,Inters.,Radius (Polyn. fit),Inters. (Polyn. fit),Radius (norm)Volume,Inters./Volume,log(Radius),log(Inters./Volume)
0,1,10,1.057,10,2.387E-4,2.303,-8.340
10,1,20,0.884,20,2.984E-5,2.996,-10.420
20,1,30,0.962,30,8.842E-6,3.401,-11.636
30,1,40,1.062,40,3.730E-6,3.689,-12.499
40,1,50,1.099,50,1.910E-6,3.912,-13.168
50,1,60,1.068,60,1.105E-6,4.094,-13.715
60,1,70,1.001,70,6.960E-7,4.248,-14.178
70,1,80,0.934,80,4.663E-7,4.382,-14.578
80,1,90,0.895,90,3.275E-7,4.500,-14.932
90,1,100,0.899,100,2.387E-7,4.605,-15.248
100,1,110,0.941,110,1.794E-7,4.700,-15.534
110,1,120,1.010,120,1.382E-7,4.787,-15.795
120,1,130,1.087,130,1.087E-7,4.868,-16.035
130,1,140,1.158,140,8.700E-8,4.942,-16.257
140,1,150,1.214,150,7.074E-8,5.011,-16.464
150,1,160,1.260,160,5.828E-8,5.075,-16.658
160,1,170,1.312,170,9.718E-8,5.136,-16.147
170,2,180,1.396,180,4.093E-8,5.193,-17.011
180,1,190,1.541,190,6.961E-8,5.247,-16.480
190,2,200,1.776,200,5.968E-8,5.298,-16.634
200,2,210,2.117,210,5.156E-8,5.347,-16.781
210,2,220,2.560,220,4.484E-8,5.394,-16.920
220,2,230,3.073,230,5.886E-8,5.438,-16.648
230,3,240,3.590,240,6.908E-8,5.481,-16.488
240,4,250,4.016,250,6.112E-8,5.521,-16.611
250,4,260,4.234,260,5.433E-8,5.561,-16.728
260,4,270,4.126,270,4.852E-8,5.598,-16.841
270,4,280,3.616,280,4.350E-8,5.635,-16.950
280,4,290,2.717,290,2.937E-8,5.670,-17.343
290,3,300,1.616,300,8.842E-9,5.704,-18.544
300,1,310,0.780,310,8.014E-9,5.737,-18.642
310,1,NaN,NaN,NaN,NaN,NaN,NaN
