Radius,Inters.,Radius (Polyn. fit),Inters. (Polyn. fit),Radius (norm)Volume,Inters./Volume,log(Radius),log(Inters./Volume)
0,5,10,3.020,10,7.162E-4,2.303,-7.242
10,3,20,1.903,20,5.968E-5,2.996,-9.726
20,2,30,1.183,30,8.842E-6,3.401,-11.636
30,1,40,0.879,40,3.730E-6,3.689,-12.499
40,1,50,0.901,50,1.910E-6,3.912,-13.168
50,1,60,1.107,60,1.105E-6,4.094,-13.715
60,1,70,1.356,70,6.960E-7,4.248,-14.178
70,1,80,1.541,80,9.325E-7,4.382,-13.885
80,2,90,1.612,90,6.550E-7,4.500,-14.239
90,2,100,1.577,100,2.387E-7,4.605,-15.248
100,1,110,1.494,110,1.794E-7,4.700,-15.534
110,1,120,1.440,120,2.763E-7,4.787,-15.102
120,2,130,1.481,130,2.173E-7,4.868,-15.342
130,2,140,1.639,140,8.700E-8,4.942,-16.257
140,1,150,1.869,150,1.415E-7,5.011,-15.771
150,2,160,2.057,160,1.166E-7,5.075,-15.965
160,2,170,2.050,170,9.718E-8,5.136,-16.147
170,2,180,1.736,180,8.187E-8,5.193,-16.318
180,2,190,1.201,190,3.481E-8,5.247,-17.173
190,1,200,0.954,200,2.984E-8,5.298,-17.327
200,1,NaN,NaN,NaN,NaN,NaN,NaN
