Radius,Inters.,Radius (Polyn. fit),Inters. (Polyn. fit),Radius (norm)Volume,Inters./Volume,log(Radius),log(Inters./Volume)
0,1,10,1.878,10,4.775E-4,2.303,-7.647
10,2,20,2.295,20,5.968E-5,2.996,-9.726
20,2,30,2.021,30,1.768E-5,3.401,-10.943
30,2,40,1.571,40,7.460E-6,3.689,-11.806
40,2,50,1.201,50,1.910E-6,3.912,-13.168
50,1,60,1.001,60,1.105E-6,4.094,-13.715
60,1,70,0.958,70,6.960E-7,4.248,-14.178
70,1,80,1.011,80,4.663E-7,4.382,-14.578
80,1,90,1.085,90,3.275E-7,4.500,-14.932
90,1,100,1.120,100,2.387E-7,4.605,-15.248
100,1,110,1.086,110,1.794E-7,4.700,-15.534
110,1,120,0.985,120,1.382E-7,4.787,-15.795
120,1,130,0.853,130,1.087E-7,4.868,-16.035
130,1,140,0.749,140,8.700E-8,4.942,-16.257
140,1,150,0.747,150,7.074E-8,5.011,-16.464
150,1,160,0.917,160,5.828E-8,5.075,-16.658
160,1,170,1.314,170,4.859E-8,5.136,-16.840
170,1,180,1.962,180,4.093E-8,5.193,-17.011
180,1,190,2.840,190,1.044E-7,5.247,-16.075
190,3,200,3.878,200,1.194E-7,5.298,-15.941
200,4,210,4.954,210,1.547E-7,5.347,-15.682
210,6,220,5.898,220,1.345E-7,5.394,-15.822
220,6,230,6.507,230,1.177E-7,5.438,-15.955
230,6,240,6.574,240,1.036E-7,5.481,-16.083
240,6,250,5.920,250,9.167E-8,5.521,-16.205
250,6,260,4.452,260,6.791E-8,5.561,-16.505
260,5,270,2.225,270,2.426E-8,5.598,-17.535
270,2,NaN,NaN,NaN,NaN,NaN,NaN
