Radius,Inters.,Radius (Polyn. fit),Inters. (Polyn. fit),Radius (norm)Volume,Inters./Volume,log(Radius),log(Inters./Volume)
0,5,10,3.115,10,7.162E-4,2.303,-7.242
10,3,20,2.515,20,8.952E-5,2.996,-9.321
20,3,30,1.597,30,8.842E-6,3.401,-11.636
30,1,40,0.985,40,3.730E-6,3.689,-12.499
40,1,50,0.777,50,1.910E-6,3.912,-13.168
50,1,60,0.844,60,1.105E-6,4.094,-13.715
60,1,70,1.005,70,6.960E-7,4.248,-14.178
70,1,80,1.124,80,4.663E-7,4.382,-14.578
80,1,90,1.140,90,3.275E-7,4.500,-14.932
90,1,100,1.064,100,2.387E-7,4.605,-15.248
100,1,110,0.950,110,1.794E-7,4.700,-15.534
110,1,120,0.865,120,1.382E-7,4.787,-15.795
120,1,130,0.862,130,1.087E-7,4.868,-16.035
130,1,140,0.961,140,8.700E-8,4.942,-16.257
140,1,150,1.151,150,7.074E-8,5.011,-16.464
150,1,160,1.396,160,5.828E-8,5.075,-16.658
160,1,170,1.651,170,9.718E-8,5.136,-16.147
170,2,180,1.881,180,8.187E-8,5.193,-16.318
180,2,190,2.057,190,6.961E-8,5.247,-16.480
190,2,200,2.126,200,5.968E-8,5.298,-16.634
200,2,210,1.923,210,5.156E-8,5.347,-16.781
210,2,220,1.010,220,2.242E-8,5.394,-17.613
220,1,NaN,NaN,NaN,NaN,NaN,NaN
