Radius,Inters.,Radius (Polyn. fit),Inters. (Polyn. fit),Radius (norm)Volume,Inters./Volume,log(Radius),log(Inters./Volume)
0,2,10,2.963,10,7.162E-4,2.303,-7.242
10,3,20,2.213,20,5.968E-5,2.996,-9.726
20,2,30,2.534,30,2.653E-5,3.401,-10.537
30,3,40,2.411,40,7.460E-6,3.689,-11.806
40,2,50,2.015,50,3.820E-6,3.912,-12.475
50,2,60,1.807,60,2.210E-6,4.094,-13.022
60,2,70,1.929,70,1.392E-6,4.248,-13.485
70,2,80,2.153,80,9.325E-7,4.382,-13.885
80,2,90,2.128,90,6.550E-7,4.500,-14.239
90,2,100,1.716,100,4.775E-7,4.605,-14.555
100,2,110,1.171,110,1.794E-7,4.700,-15.534
110,1,120,0.957,120,1.382E-7,4.787,-15.795
120,1,130,1.003,130,1.087E-7,4.868,-16.035
130,1,NaN,NaN,NaN,NaN,NaN,NaN
