Radius,Inters.,Radius (Polyn. fit),Inters. (Polyn. fit),Radius (norm)Volume,Inters./Volume,log(Radius),log(Inters./Volume)
0,1,10,2.795,10,7.162E-4,2.303,-7.242
10,3,20,6.401,20,1.790E-4,2.996,-8.628
20,6,30,7.519,30,6.189E-5,3.401,-9.690
30,7,40,6.914,40,2.984E-5,3.689,-10.420
40,8,50,5.390,50,1.146E-5,3.912,-11.377
50,6,60,3.625,60,3.316E-6,4.094,-12.617
60,3,70,2.092,70,6.960E-7,4.248,-14.178
70,1,80,1.042,80,4.663E-7,4.382,-14.578
80,1,90,0.532,90,3.275E-7,4.500,-14.932
90,1,100,0.476,100,2.387E-7,4.605,-15.248
100,1,110,0.702,110,1.794E-7,4.700,-15.534
110,1,120,1.020,120,1.382E-7,4.787,-15.795
120,1,130,1.268,130,1.087E-7,4.868,-16.035
130,1,140,1.350,140,8.700E-8,4.942,-16.257
140,1,150,1.251,150,7.074E-8,5.011,-16.464
150,1,160,1.028,160,5.828E-8,5.075,-16.658
160,1,170,0.794,170,4.859E-8,5.136,-16.840
170,1,180,0.673,180,4.093E-8,5.193,-17.011
180,1,190,0.757,190,3.481E-8,5.247,-17.173
190,1,200,1.063,200,2.984E-8,5.298,-17.327
200,1,210,1.508,210,2.578E-8,5.347,-17.474
210,1,220,1.908,220,4.484E-8,5.394,-16.920
220,2,230,2.035,230,3.924E-8,5.438,-17.054
230,2,240,1.732,240,3.454E-8,5.481,-17.181
240,2,250,1.134,250,1.528E-8,5.521,-17.997
250,1,260,0.992,260,1.358E-8,5.561,-18.114
260,1,NaN,NaN,NaN,NaN,NaN,NaN
