Radius,Inters.,Radius (Polyn. fit),Inters. (Polyn. fit),Radius (norm)Volume,Inters./Volume,log(Radius),log(Inters./Volume)
0,1,10,0.984,10,2.387E-4,2.303,-8.340
10,1,20,1.090,20,2.984E-5,2.996,-10.420
20,1,30,0.843,30,8.842E-6,3.401,-11.636
30,1,40,1.022,40,3.730E-6,3.689,-12.499
40,1,50,1.180,50,1.910E-6,3.912,-13.168
50,1,60,1.003,60,1.105E-6,4.094,-13.715
60,1,70,0.718,70,6.960E-7,4.248,-14.178
70,1,80,0.872,80,4.663E-7,4.382,-14.578
80,1,90,1.820,90,3.275E-7,4.500,-14.932
90,1,100,3.253,100,9.549E-7,4.605,-13.862
100,4,110,4.113,110,7.175E-7,4.700,-14.148
110,4,120,3.206,120,4.145E-7,4.787,-14.696
120,3,130,0.872,130,1.087E-7,4.868,-16.035
130,1,140,2.024,140,1.740E-7,4.942,-15.564
140,2,NaN,NaN,NaN,NaN,NaN,NaN
