Radius,Inters.,Radius (Polyn. fit),Inters. (Polyn. fit),Radius (norm)Volume,Inters./Volume,log(Radius),log(Inters./Volume)
0,1,10,1.095,10,2.387E-4,2.303,-8.340
10,1,20,0.849,20,2.984E-5,2.996,-10.420
20,1,30,0.918,30,8.842E-6,3.401,-11.636
30,1,40,1.044,40,3.730E-6,3.689,-12.499
40,1,50,1.116,50,1.910E-6,3.912,-13.168
50,1,60,1.111,60,1.105E-6,4.094,-13.715
60,1,70,1.049,70,6.960E-7,4.248,-14.178
70,1,80,0.967,80,4.663E-7,4.382,-14.578
80,1,90,0.901,90,3.275E-7,4.500,-14.932
90,1,100,0.873,100,2.387E-7,4.605,-15.248
100,1,110,0.891,110,1.794E-7,4.700,-15.534
110,1,120,0.947,120,1.382E-7,4.787,-15.795
120,1,130,1.025,130,1.087E-7,4.868,-16.035
130,1,140,1.100,140,8.700E-8,4.942,-16.257
140,1,150,1.150,150,7.074E-8,5.011,-16.464
150,1,160,1.158,160,5.828E-8,5.075,-16.658
160,1,170,1.118,170,4.859E-8,5.136,-16.840
170,1,180,1.035,180,4.093E-8,5.193,-17.011
180,1,190,0.926,190,3.481E-8,5.247,-17.173
190,1,200,0.818,200,2.984E-8,5.298,-17.327
200,1,210,0.746,210,2.578E-8,5.347,-17.474
210,1,220,0.742,220,2.242E-8,5.394,-17.613
220,1,230,0.833,230,1.962E-8,5.438,-17.747
230,1,240,1.034,240,1.727E-8,5.481,-17.874
240,1,250,1.335,250,1.528E-8,5.521,-17.997
250,1,260,1.706,260,1.358E-8,5.561,-18.114
260,1,270,2.089,270,1.213E-8,5.598,-18.228
270,1,280,2.401,280,3.263E-8,5.635,-17.238
280,3,290,2.553,290,4.894E-8,5.670,-16.833
290,5,300,2.461,300,1.768E-8,5.704,-17.851
300,2,310,2.082,310,8.014E-9,5.737,-18.642
310,1,320,1.458,320,7.286E-9,5.768,-18.737
320,1,330,0.776,330,6.643E-9,5.799,-18.830
330,1,340,0.454,340,6.074E-9,5.829,-18.919
340,1,350,1.241,350,5.568E-9,5.858,-19.006
350,1,NaN,NaN,NaN,NaN,NaN,NaN
