Radius,Inters.,Radius (Polyn. fit),Inters. (Polyn. fit),Radius (norm)Volume,Inters./Volume,log(Radius),log(Inters./Volume)
0,1,10,1.117,10,2.387E-4,2.303,-8.340
10,1,20,0.909,20,2.984E-5,2.996,-10.420
20,1,30,0.869,30,8.842E-6,3.401,-11.636
30,1,40,0.924,40,3.730E-6,3.689,-12.499
40,1,50,1.012,50,1.910E-6,3.912,-13.168
50,1,60,1.092,60,1.105E-6,4.094,-13.715
60,1,70,1.138,70,6.960E-7,4.248,-14.178
70,1,80,1.139,80,4.663E-7,4.382,-14.578
80,1,90,1.097,90,3.275E-7,4.500,-14.932
90,1,100,1.022,100,2.387E-7,4.605,-15.248
100,1,110,0.932,110,1.794E-7,4.700,-15.534
110,1,120,0.847,120,1.382E-7,4.787,-15.795
120,1,130,0.786,130,1.087E-7,4.868,-16.035
130,1,140,0.767,140,8.700E-8,4.942,-16.257
140,1,150,0.803,150,7.074E-8,5.011,-16.464
150,1,160,0.898,160,5.828E-8,5.075,-16.658
160,1,170,1.051,170,4.859E-8,5.136,-16.840
170,1,180,1.254,180,4.093E-8,5.193,-17.011
180,1,190,1.490,190,3.481E-8,5.247,-17.173
190,1,200,1.738,200,2.984E-8,5.298,-17.327
200,1,210,1.975,210,2.578E-8,5.347,-17.474
210,1,220,2.174,220,6.726E-8,5.394,-16.515
220,3,230,2.312,230,5.886E-8,5.438,-16.648
230,3,240,2.369,240,6.908E-8,5.481,-16.488
240,4,250,2.334,250,3.056E-8,5.521,-17.304
250,2,260,2.205,260,2.717E-8,5.561,-17.421
260,2,270,1.992,270,2.426E-8,5.598,-17.535
270,2,280,1.717,280,1.088E-8,5.635,-18.337
280,1,290,1.416,290,9.789E-9,5.670,-18.442
290,1,300,1.133,300,8.842E-9,5.704,-18.544
300,1,310,0.919,310,8.014E-9,5.737,-18.642
310,1,320,0.823,320,7.286E-9,5.768,-18.737
320,1,330,0.881,330,6.643E-9,5.799,-18.830
330,1,340,1.105,340,6.074E-9,5.829,-18.919
340,1,350,1.462,350,1.114E-8,5.858,-18.313
350,2,360,1.853,360,1.023E-8,5.886,-18.398
360,2,370,2.079,370,9.426E-9,5.914,-18.480
370,2,380,1.813,380,4.351E-9,5.940,-19.253
380,1,390,0.553,390,4.025E-9,5.966,-19.331
390,1,NaN,NaN,NaN,NaN,NaN,NaN
