Radius,Inters.,Radius (Polyn. fit),Inters. (Polyn. fit),Radius (norm)Volume,Inters./Volume,log(Radius),log(Inters./Volume)
0,2,10,2.000,10,4.775E-4,2.303,-7.647
10,2,20,2.030,20,5.968E-5,2.996,-9.726
20,2,30,2.013,30,1.768E-5,3.401,-10.943
30,2,40,1.914,40,7.460E-6,3.689,-11.806
40,2,50,1.720,50,3.820E-6,3.912,-12.475
50,2,60,1.450,60,1.105E-6,4.094,-13.715
60,1,70,1.157,70,6.960E-7,4.248,-14.178
70,1,80,0.905,80,4.663E-7,4.382,-14.578
80,1,90,0.764,90,3.275E-7,4.500,-14.932
90,1,100,0.785,100,2.387E-7,4.605,-15.248
100,1,110,0.990,110,1.794E-7,4.700,-15.534
110,1,120,1.364,120,1.382E-7,4.787,-15.795
120,1,130,1.853,130,2.173E-7,4.868,-15.342
130,2,140,2.372,140,1.740E-7,4.942,-15.564
140,2,150,2.815,150,2.122E-7,5.011,-15.366
150,3,160,3.077,160,1.749E-7,5.075,-15.559
160,3,170,3.078,170,1.944E-7,5.136,-15.454
170,4,180,2.785,180,8.187E-8,5.193,-16.318
180,2,190,2.245,190,6.961E-8,5.247,-16.480
190,2,200,1.594,200,5.968E-8,5.298,-16.634
200,2,210,1.073,210,2.578E-8,5.347,-17.474
210,1,220,1.016,220,2.242E-8,5.394,-17.613
220,1,NaN,NaN,NaN,NaN,NaN,NaN
