Radius,Inters.,Radius (Polyn. fit),Inters. (Polyn. fit),Radius (norm)Volume,Inters./Volume,log(Radius),log(Inters./Volume)
0,1,10,1.102,10,2.387E-4,2.303,-8.340
10,1,20,0.770,20,2.984E-5,2.996,-10.420
20,1,30,0.976,30,8.842E-6,3.401,-11.636
30,1,40,1.157,40,3.730E-6,3.689,-12.499
40,1,50,1.163,50,1.910E-6,3.912,-13.168
50,1,60,1.041,60,1.105E-6,4.094,-13.715
60,1,70,0.898,70,6.960E-7,4.248,-14.178
70,1,80,0.821,80,4.663E-7,4.382,-14.578
80,1,90,0.846,90,3.275E-7,4.500,-14.932
90,1,100,0.956,100,2.387E-7,4.605,-15.248
100,1,110,1.095,110,1.794E-7,4.700,-15.534
110,1,120,1.198,120,1.382E-7,4.787,-15.795
120,1,130,1.213,130,1.087E-7,4.868,-16.035
130,1,140,1.121,140,8.700E-8,4.942,-16.257
140,1,150,0.948,150,7.074E-8,5.011,-16.464
150,1,160,0.763,160,5.828E-8,5.075,-16.658
160,1,170,0.659,170,4.859E-8,5.136,-16.840
170,1,180,0.737,180,4.093E-8,5.193,-17.011
180,1,190,1.064,190,3.481E-8,5.247,-17.173
190,1,200,1.646,200,2.984E-8,5.298,-17.327
200,1,210,2.398,210,5.156E-8,5.347,-16.781
210,2,220,3.135,220,6.726E-8,5.394,-16.515
220,3,230,3.583,230,9.811E-8,5.438,-16.137
230,5,240,3.442,240,5.181E-8,5.481,-16.776
240,3,250,2.490,250,3.056E-8,5.521,-17.304
250,2,260,0.777,260,1.358E-8,5.561,-18.114
260,1,NaN,NaN,NaN,NaN,NaN,NaN
