Radius,Inters.,Radius (Polyn. fit),Inters. (Polyn. fit),Radius (norm)Volume,Inters./Volume,log(Radius),log(Inters./Volume)
0,1,10,2.022,10,4.775E-4,2.303,-7.647
10,2,20,1.868,20,5.968E-5,2.996,-9.726
20,2,30,2.326,30,1.768E-5,3.401,-10.943
30,2,40,2.617,40,1.119E-5,3.689,-11.400
40,3,50,2.128,50,3.820E-6,3.912,-12.475
50,2,60,1.207,60,1.105E-6,4.094,-13.715
60,1,70,0.715,70,6.960E-7,4.248,-14.178
70,1,80,1.143,80,4.663E-7,4.382,-14.578
80,1,90,1.979,90,6.550E-7,4.500,-14.239
90,2,100,1.993,100,4.775E-7,4.605,-14.555
100,2,110,1.002,110,1.794E-7,4.700,-15.534
110,1,NaN,NaN,NaN,NaN,NaN,NaN
