Radius,Inters.,Radius (Polyn. fit),Inters. (Polyn. fit),Radius (norm)Volume,Inters./Volume,log(Radius),log(Inters./Volume)
0,1,10,3.994,10,9.549E-4,2.303,-6.954
10,4,20,2.039,20,5.968E-5,2.996,-9.726
20,2,30,1.933,30,1.768E-5,3.401,-10.943
30,2,40,2.032,40,7.460E-6,3.689,-11.806
40,2,50,1.838,50,3.820E-6,3.912,-12.475
50,2,60,1.406,60,1.105E-6,4.094,-13.715
60,1,70,0.966,70,6.960E-7,4.248,-14.178
70,1,80,0.718,80,4.663E-7,4.382,-14.578
80,1,90,0.743,90,3.275E-7,4.500,-14.932
90,1,100,0.993,100,2.387E-7,4.605,-15.248
100,1,110,1.340,110,1.794E-7,4.700,-15.534
110,1,120,1.630,120,1.382E-7,4.787,-15.795
120,1,130,1.748,130,2.173E-7,4.868,-15.342
130,2,140,1.658,140,1.740E-7,4.942,-15.564
140,2,150,1.419,150,1.415E-7,5.011,-15.771
150,2,160,1.171,160,5.828E-8,5.075,-16.658
160,1,170,1.086,170,4.859E-8,5.136,-16.840
170,1,180,1.310,180,4.093E-8,5.193,-17.011
180,1,190,1.885,190,3.481E-8,5.247,-17.173
190,1,200,2.694,200,8.952E-8,5.298,-16.229
200,3,210,3.444,210,1.289E-7,5.347,-15.864
210,5,220,3.717,220,6.726E-8,5.394,-16.515
220,3,230,3.135,230,5.886E-8,5.438,-16.648
230,3,240,1.678,240,1.727E-8,5.481,-17.874
240,1,250,0.201,250,1.528E-8,5.521,-17.997
250,1,260,1.221,260,1.358E-8,5.561,-18.114
260,1,NaN,NaN,NaN,NaN,NaN,NaN
