Radius,Inters.,Radius (Polyn. fit),Inters. (Polyn. fit),Radius (norm)Volume,Inters./Volume,log(Radius),log(Inters./Volume)
0,1,10,0.915,10,2.387E-4,2.303,-8.340
10,1,20,1.094,20,2.984E-5,2.996,-10.420
20,1,30,1.090,30,8.842E-6,3.401,-11.636
30,1,40,1.020,40,3.730E-6,3.689,-12.499
40,1,50,0.951,50,1.910E-6,3.912,-13.168
50,1,60,0.913,60,1.105E-6,4.094,-13.715
60,1,70,0.914,70,6.960E-7,4.248,-14.178
70,1,80,0.946,80,4.663E-7,4.382,-14.578
80,1,90,0.995,90,3.275E-7,4.500,-14.932
90,1,100,1.046,100,2.387E-7,4.605,-15.248
100,1,110,1.085,110,1.794E-7,4.700,-15.534
110,1,120,1.102,120,1.382E-7,4.787,-15.795
120,1,130,1.094,130,1.087E-7,4.868,-16.035
130,1,140,1.062,140,8.700E-8,4.942,-16.257
140,1,150,1.011,150,7.074E-8,5.011,-16.464
150,1,160,0.953,160,5.828E-8,5.075,-16.658
160,1,170,0.897,170,4.859E-8,5.136,-16.840
170,1,180,0.857,180,4.093E-8,5.193,-17.011
180,1,190,0.844,190,3.481E-8,5.247,-17.173
190,1,200,0.868,200,2.984E-8,5.298,-17.327
200,1,210,0.933,210,2.578E-8,5.347,-17.474
210,1,220,1.041,220,2.242E-8,5.394,-17.613
220,1,230,1.189,230,1.962E-8,5.438,-17.747
230,1,240,1.367,240,1.727E-8,5.481,-17.874
240,1,250,1.564,250,1.528E-8,5.521,-17.997
250,1,260,1.761,260,2.717E-8,5.561,-17.421
260,2,270,1.940,270,2.426E-8,5.598,-17.535
270,2,280,2.081,280,3.263E-8,5.635,-17.238
280,3,290,2.164,290,1.958E-8,5.670,-17.749
290,2,300,2.175,300,1.768E-8,5.704,-17.851
300,2,310,2.105,310,1.603E-8,5.737,-17.949
310,2,320,1.952,320,1.457E-8,5.768,-18.044
320,2,330,1.726,330,1.329E-8,5.799,-18.137
330,2,340,1.451,340,6.074E-9,5.829,-18.919
340,1,350,1.165,350,5.568E-9,5.858,-19.006
350,1,360,0.920,360,5.117E-9,5.886,-19.091
360,1,370,0.786,370,4.713E-9,5.914,-19.173
370,1,380,0.849,380,4.351E-9,5.940,-19.253
380,1,390,1.207,390,4.025E-9,5.966,-19.331
390,1,400,1.966,400,7.460E-9,5.991,-18.714
400,2,NaN,NaN,NaN,NaN,NaN,NaN
