Radius,Inters.,Radius (Polyn. fit),Inters. (Polyn. fit),Radius (norm)Volume,Inters./Volume,log(Radius),log(Inters./Volume)
0,4,10,1.871,10,4.775E-4,2.303,-7.647
10,2,20,2.364,20,5.968E-5,2.996,-9.726
20,2,30,1.758,30,1.768E-5,3.401,-10.943
30,2,40,1.107,40,3.730E-6,3.689,-12.499
40,1,50,0.787,50,1.910E-6,3.912,-13.168
50,1,60,0.811,60,1.105E-6,4.094,-13.715
60,1,70,1.044,70,6.960E-7,4.248,-14.178
70,1,80,1.329,80,4.663E-7,4.382,-14.578
80,1,90,1.554,90,3.275E-7,4.500,-14.932
90,1,100,1.680,100,4.775E-7,4.605,-14.555
100,2,110,1.726,110,3.587E-7,4.700,-14.841
110,2,120,1.751,120,2.763E-7,4.787,-15.102
120,2,130,1.821,130,2.173E-7,4.868,-15.342
130,2,140,1.984,140,1.740E-7,4.942,-15.564
140,2,150,2.247,150,1.415E-7,5.011,-15.771
150,2,160,2.572,160,1.166E-7,5.075,-15.965
160,2,170,2.881,170,1.458E-7,5.136,-15.741
170,3,180,3.075,180,1.228E-7,5.193,-15.913
180,3,190,3.065,190,1.044E-7,5.247,-16.075
190,3,200,2.800,200,1.194E-7,5.298,-15.941
200,4,210,2.301,210,5.156E-8,5.347,-16.781
210,2,220,1.672,220,2.242E-8,5.394,-17.613
220,1,230,1.095,230,1.962E-8,5.438,-17.747
230,1,240,0.773,240,1.727E-8,5.481,-17.874
240,1,250,0.827,250,1.528E-8,5.521,-17.997
250,1,260,1.108,260,1.358E-8,5.561,-18.114
260,1,NaN,NaN,NaN,NaN,NaN,NaN
