Radius,Inters.,Radius (Polyn. fit),Inters. (Polyn. fit),Radius (norm)Volume,Inters./Volume,log(Radius),log(Inters./Volume)
0,1,10,0.977,10,2.387E-4,2.303,-8.340
10,1,20,1.164,20,2.984E-5,2.996,-10.420
20,1,30,1.721,30,1.768E-5,3.401,-10.943
30,2,40,2.074,40,7.460E-6,3.689,-11.806
40,2,50,2.078,50,3.820E-6,3.912,-12.475
50,2,60,1.807,60,2.210E-6,4.094,-13.022
60,2,70,1.417,70,6.960E-7,4.248,-14.178
70,1,80,1.057,80,4.663E-7,4.382,-14.578
80,1,90,0.825,90,3.275E-7,4.500,-14.932
90,1,100,0.757,100,2.387E-7,4.605,-15.248
100,1,110,0.829,110,1.794E-7,4.700,-15.534
110,1,120,0.982,120,1.382E-7,4.787,-15.795
120,1,130,1.139,130,1.087E-7,4.868,-16.035
130,1,140,1.232,140,8.700E-8,4.942,-16.257
140,1,150,1.223,150,7.074E-8,5.011,-16.464
150,1,160,1.110,160,5.828E-8,5.075,-16.658
160,1,170,0.931,170,4.859E-8,5.136,-16.840
170,1,180,0.755,180,4.093E-8,5.193,-17.011
180,1,190,0.664,190,3.481E-8,5.247,-17.173
190,1,200,0.732,200,2.984E-8,5.298,-17.327
200,1,210,0.998,210,2.578E-8,5.347,-17.474
210,1,220,1.442,220,2.242E-8,5.394,-17.613
220,1,230,1.975,230,1.962E-8,5.438,-17.747
230,1,240,2.438,240,5.181E-8,5.481,-16.776
240,3,250,2.639,250,4.584E-8,5.521,-16.898
250,3,260,2.414,260,4.075E-8,5.561,-17.016
260,3,270,1.747,270,1.213E-8,5.598,-18.228
270,1,280,0.951,280,1.088E-8,5.635,-18.337
280,1,290,0.921,290,9.789E-9,5.670,-18.442
290,1,NaN,NaN,NaN,NaN,NaN,NaN
