Radius,Inters.,Radius (Polyn. fit),Inters. (Polyn. fit),Radius (norm)Volume,Inters./Volume,log(Radius),log(Inters./Volume)
0,2,10,1.576,10,4.775E-4,2.303,-7.647
10,2,20,2.792,20,5.968E-5,2.996,-9.726
20,2,30,3.335,30,2.653E-5,3.401,-10.537
30,3,40,3.435,40,1.492E-5,3.689,-11.113
40,4,50,3.263,50,7.639E-6,3.912,-11.782
50,4,60,2.940,60,3.316E-6,4.094,-12.617
60,3,70,2.550,70,1.392E-6,4.248,-13.485
70,2,80,2.152,80,9.325E-7,4.382,-13.885
80,2,90,1.781,90,6.550E-7,4.500,-14.239
90,2,100,1.459,100,2.387E-7,4.605,-15.248
100,1,110,1.195,110,1.794E-7,4.700,-15.534
110,1,120,0.994,120,1.382E-7,4.787,-15.795
120,1,130,0.855,130,1.087E-7,4.868,-16.035
130,1,140,0.774,140,8.700E-8,4.942,-16.257
140,1,150,0.749,150,7.074E-8,5.011,-16.464
150,1,160,0.773,160,5.828E-8,5.075,-16.658
160,1,170,0.843,170,4.859E-8,5.136,-16.840
170,1,180,0.954,180,4.093E-8,5.193,-17.011
180,1,190,1.102,190,3.481E-8,5.247,-17.173
190,1,200,1.282,200,2.984E-8,5.298,-17.327
200,1,210,1.491,210,2.578E-8,5.347,-17.474
210,1,220,1.723,220,2.242E-8,5.394,-17.613
220,1,230,1.973,230,3.924E-8,5.438,-17.054
230,2,240,2.234,240,5.181E-8,5.481,-16.776
240,3,250,2.497,250,4.584E-8,5.521,-16.898
250,3,260,2.751,260,4.075E-8,5.561,-17.016
260,3,270,2.981,270,3.639E-8,5.598,-17.129
270,3,280,3.169,280,3.263E-8,5.635,-17.238
280,3,290,3.291,290,2.937E-8,5.670,-17.343
290,3,300,3.315,300,2.653E-8,5.704,-17.445
300,3,310,3.198,310,2.404E-8,5.737,-17.544
310,3,320,2.888,320,2.186E-8,5.768,-17.639
320,3,330,2.310,330,1.993E-8,5.799,-17.731
330,3,340,1.373,340,6.074E-9,5.829,-18.919
340,1,NaN,NaN,NaN,NaN,NaN,NaN
