Radius,Inters.,Radius (Polyn. fit),Inters. (Polyn. fit),Radius (norm)Volume,Inters./Volume,log(Radius),log(Inters./Volume)
0,2,10,1.916,10,4.775E-4,2.303,-7.647
10,2,20,2.182,20,5.968E-5,2.996,-9.726
20,2,30,2.035,30,1.768E-5,3.401,-10.943
30,2,40,1.880,40,7.460E-6,3.689,-11.806
40,2,50,1.851,50,3.820E-6,3.912,-12.475
50,2,60,1.938,60,2.210E-6,4.094,-13.022
60,2,70,2.070,70,1.392E-6,4.248,-13.485
70,2,80,2.171,80,9.325E-7,4.382,-13.885
80,2,90,2.187,90,6.550E-7,4.500,-14.239
90,2,100,2.100,100,4.775E-7,4.605,-14.555
100,2,110,1.923,110,3.587E-7,4.700,-14.841
110,2,120,1.694,120,2.763E-7,4.787,-15.102
120,2,130,1.464,130,2.173E-7,4.868,-15.342
130,2,140,1.283,140,8.700E-8,4.942,-16.257
140,1,150,1.188,150,7.074E-8,5.011,-16.464
150,1,160,1.196,160,5.828E-8,5.075,-16.658
160,1,170,1.306,170,4.859E-8,5.136,-16.840
170,1,180,1.495,180,4.093E-8,5.193,-17.011
180,1,190,1.727,190,1.044E-7,5.247,-16.075
190,3,200,1.961,200,5.968E-8,5.298,-16.634
200,2,210,2.164,210,5.156E-8,5.347,-16.781
210,2,220,2.309,220,4.484E-8,5.394,-16.920
220,2,230,2.386,230,3.924E-8,5.438,-17.054
230,2,240,2.382,240,5.181E-8,5.481,-16.776
240,3,250,2.258,250,3.056E-8,5.521,-17.304
250,2,260,1.899,260,2.717E-8,5.561,-17.421
260,2,270,1.035,270,1.213E-8,5.598,-18.228
270,1,NaN,NaN,NaN,NaN,NaN,NaN
