Radius,Inters.,Radius (Polyn. fit),Inters. (Polyn. fit),Radius (norm)Volume,Inters./Volume,log(Radius),log(Inters./Volume)
0,2,10,3.997,10,9.549E-4,2.303,-6.954
10,4,20,2.999,20,8.952E-5,2.996,-9.321
20,3,30,3.056,30,2.653E-5,3.401,-10.537
30,3,40,2.832,40,1.119E-5,3.689,-11.400
40,3,50,2.273,50,3.820E-6,3.912,-12.475
50,2,60,1.669,60,2.210E-6,4.094,-13.022
60,2,70,1.236,70,6.960E-7,4.248,-14.178
70,1,80,1.017,80,4.663E-7,4.382,-14.578
80,1,90,0.939,90,3.275E-7,4.500,-14.932
90,1,100,0.922,100,2.387E-7,4.605,-15.248
100,1,110,0.950,110,1.794E-7,4.700,-15.534
110,1,120,1.073,120,1.382E-7,4.787,-15.795
120,1,130,1.330,130,1.087E-7,4.868,-16.035
130,1,140,1.650,140,1.740E-7,4.942,-15.564
140,2,150,1.795,150,1.415E-7,5.011,-15.771
150,2,160,1.468,160,5.828E-8,5.075,-16.658
160,1,170,0.747,170,4.859E-8,5.136,-16.840
170,1,180,1.047,180,4.093E-8,5.193,-17.011
180,1,NaN,NaN,NaN,NaN,NaN,NaN
