Radius,Inters.,Radius (Polyn. fit),Inters. (Polyn. fit),Radius (norm)Volume,Inters./Volume,log(Radius),log(Inters./Volume)
0,1,10,1.965,10,4.775E-4,2.303,-7.647
10,2,20,2.179,20,5.968E-5,2.996,-9.726
20,2,30,1.715,30,1.768E-5,3.401,-10.943
30,2,40,2.000,40,7.460E-6,3.689,-11.806
40,2,50,2.458,50,3.820E-6,3.912,-12.475
50,2,60,2.532,60,3.316E-6,4.094,-12.617
60,3,70,2.223,70,1.392E-6,4.248,-13.485
70,2,80,1.898,80,9.325E-7,4.382,-13.885
80,2,90,1.872,90,6.550E-7,4.500,-14.239
90,2,100,2.141,100,4.775E-7,4.605,-14.555
100,2,110,2.403,110,3.587E-7,4.700,-14.841
110,2,120,2.369,120,4.145E-7,4.787,-14.696
120,3,130,2.139,130,2.173E-7,4.868,-15.342
130,2,140,2.249,140,1.740E-7,4.942,-15.564
140,2,150,2.821,150,2.122E-7,5.011,-15.366
150,3,160,1.036,160,5.828E-8,5.075,-16.658
160,1,NaN,NaN,NaN,NaN,NaN,NaN
