Radius,Inters.,Radius (Polyn. fit),Inters. (Polyn. fit),Radius (norm)Volume,Inters./Volume,log(Radius),log(Inters./Volume)
0,1,10,1.079,10,2.387E-4,2.303,-8.340
10,1,20,0.694,20,2.984E-5,2.996,-10.420
20,1,30,1.258,30,8.842E-6,3.401,-11.636
30,1,40,1.244,40,3.730E-6,3.689,-12.499
40,1,50,0.846,50,1.910E-6,3.912,-13.168
50,1,60,0.618,60,1.105E-6,4.094,-13.715
60,1,70,0.867,70,6.960E-7,4.248,-14.178
70,1,80,1.520,80,4.663E-7,4.382,-14.578
80,1,90,2.258,90,6.550E-7,4.500,-14.239
90,2,100,2.745,100,7.162E-7,4.605,-14.149
100,3,110,2.822,110,5.381E-7,4.700,-14.435
110,3,120,2.600,120,4.145E-7,4.787,-14.696
120,3,130,2.397,130,2.173E-7,4.868,-15.342
130,2,140,2.565,140,1.740E-7,4.942,-15.564
140,2,150,3.235,150,2.829E-7,5.011,-15.078
150,4,160,4.111,160,2.331E-7,5.075,-15.272
160,4,170,4.454,170,1.944E-7,5.136,-15.454
170,4,180,3.462,180,1.637E-7,5.193,-15.625
180,4,190,1.279,190,3.481E-8,5.247,-17.173
190,1,200,0.944,200,2.984E-8,5.298,-17.327
200,1,NaN,NaN,NaN,NaN,NaN,NaN
