Radius,Inters.,Radius (Polyn. fit),Inters. (Polyn. fit),Radius (norm)Volume,Inters./Volume,log(Radius),log(Inters./Volume)
0,2,10,2.972,10,7.162E-4,2.303,-7.242
10,3,20,4.047,20,1.194E-4,2.996,-9.033
20,4,30,3.097,30,2.653E-5,3.401,-10.537
30,3,40,1.787,40,7.460E-6,3.689,-11.806
40,2,50,1.029,50,1.910E-6,3.912,-13.168
50,1,60,1.084,60,1.105E-6,4.094,-13.715
60,1,70,1.772,70,1.392E-6,4.248,-13.485
70,2,80,2.703,80,9.325E-7,4.382,-13.885
80,2,90,3.485,90,1.310E-6,4.500,-13.546
90,4,100,3.870,100,9.549E-7,4.605,-13.862
100,4,110,3.817,110,7.175E-7,4.700,-14.148
110,4,120,3.473,120,4.145E-7,4.787,-14.696
120,3,130,3.084,130,3.260E-7,4.868,-14.936
130,3,140,2.858,140,2.610E-7,4.942,-15.159
140,3,150,2.836,150,2.122E-7,5.011,-15.366
150,3,160,2.830,160,1.749E-7,5.075,-15.559
160,3,170,2.504,170,9.718E-8,5.136,-16.147
170,2,180,1.690,180,8.187E-8,5.193,-16.318
180,2,190,1.062,190,3.481E-8,5.247,-17.173
190,1,NaN,NaN,NaN,NaN,NaN,NaN
