11,88288,"19870-74-7 ",-1.1336,-0.491,-0.7565,-0.4559,0.6211,-0.0173,0.4937,3.0427,2.0594,-0.4933,-2.8101,-0.5972,-1.0473,-0.704,-0.7222,-0.2969,2.7201,1.0585,0.8987,-0.5274,-1.1321,0.0628,-0.0666,-1.0589,0.4606,1.9104,-0.3681,-0.2102,-0.1789,-0.6752,-0.4433,-0.1981
12,88038,"19398-77-7 ",-1.1336,-0.491,0.5645,-1.5843,-2.1322,0.2943,0.4937,1.5662,0.2014,-1.5516,-2.2256,-0.5972,-1.4992,-1.4863,0.3845,0.1976,1.2931,-1.0615,1.1453,2.74,-0.2866,-0.2166,-0.0863,-1.0296,-0.0305,1.9104,-0.3681,-0.2102,-0.1789,-0.6752,-0.4433,-0.1981
13,84467,"14476-37-0 ",0.0557,-0.491,0.0276,-0.3044,-0.4556,0.2943,-1.7102,1.2579,-0.6686,-0.4933,0.0868,-0.5972,-0.0907,-0.3735,0.7386,0.2222,0.5727,-1.9632,1.8369,0.1388,1.0484,-0.2596,-0.0718,-1.1175,0.1187,0.2708,-0.3681,-0.2102,-0.1789,-0.6752,-0.4433,-0.1981
14,78236,"4485-09-0  ",0.0557,-0.491,0.053,-0.2866,-0.4218,0.2943,0.4937,0.8726,-0.3641,-0.4933,0.0868,-0.5972,-0.3285,-0.5278,0.1994,0.3205,0.4342,-1.1077,1.2817,0.004,0.7888,0.0843,-0.0723,-0.9319,0.0371,0.2708,-0.3681,-0.2102,-0.1789,-0.6752,-0.4433,-0.1981
15,62241,"19870-74-7 ",-1.1336,-0.491,-0.7565,-0.4559,0.6211,-0.0173,0.4937,3.0427,2.0594,-0.4933,-2.8101,-0.5972,-1.0473,-0.704,-0.7222,-0.2969,2.7201,1.0585,0.8987,-0.5274,-1.1321,0.0628,-0.0666,-1.0589,0.4606,1.9104,-0.3681,-0.2102,-0.1789,-0.6752,-0.4433,-0.1981
16,61235,"925-78-0   ",0.0557,-0.491,-0.0233,-0.245,-0.4218,0.2943,0.4937,0.8171,-0.4076,-0.4933,0.1377,-0.5972,0.1309,-0.1531,0.2597,0.3205,0.4761,-1.365,1.0088,-0.3846,0.9223,-0.0662,-0.0609,-0.8733,0.0312,0.2708,-0.3681,-0.2102,-0.1789,-0.6752,-0.4433,-0.1981
17,31246,"123-19-3   ",0.0557,-0.491,0.0678,-0.2436,-0.3756,0.2943,0.4937,-0.8074,-0.0099,-0.4933,0.0106,-0.5972,-0.6853,-0.7701,-0.2876,0.4325,0.2487,-0.3204,0.5312,-0.4996,0.2029,-0.2166,-0.0754,-0.7073,-0.0742,0.2708,-0.3681,-0.2102,-0.1789,-0.6752,-0.4433,-0.1981
18,27868,"16409-46-4 ",0.0557,-0.491,-0.1613,0.3712,0.3289,-0.2495,0.4937,2.3831,0.8352,0.5608,-1.7428,-0.5972,-0.9855,-0.8363,2.3925,-1.2393,1.5333,-1.0505,0.5716,-0.5075,-0.9467,0.1918,-0.0816,-0.9808,0.4328,2.7302,-0.3681,-0.2102,-0.1789,1.2763,-0.4433,-0.1981
19,27867,"2623-23-6  ",0.0557,-0.491,-0.1966,0.5612,0.3689,-2.1223,-0.0651,1.184,0.7917,0.5608,-1.9461,-0.5972,0.0706,0.0672,1.4227,-0.8377,1.3465,-0.4677,0.708,-0.5234,-1.8367,0.8366,-0.0635,-0.5315,0.1783,1.9104,-0.3681,-0.2102,-0.1789,1.2763,-0.4433,-0.1981
20,26447,"14073-97-3 ",0.0557,-0.491,-0.3969,-0.3727,-0.594,0.2943,-1.894,0.4102,1.0092,-0.4933,-1.2854,-0.5972,-0.4925,-0.5498,0.6098,-0.3296,0.5536,-0.4743,0.3219,-0.5472,-1.1247,-0.2166,-0.0661,-0.8538,0.2638,1.0906,-0.3681,-0.2102,-0.1789,-0.6752,-0.4433,-0.1981
21,22386,"6032-29-7  ",-1.1336,-0.491,-0.2351,0.0237,-0.2864,0.2943,0.4937,-0.8074,0.3381,-0.4933,-0.1419,-0.5972,-0.2064,-0.076,-0.5612,0.6975,0.2766,-0.2038,0.2227,-0.1705,0.24,-0.496,-0.0444,1.295,-0.1975,0.2708,-0.3681,-0.2102,-0.1789,-0.6752,-0.4433,-0.1981
22,20083,"123-96-6   ",-1.1336,-0.491,-0.1834,0.0148,-0.4002,0.2943,0.4937,0.7894,-0.2833,-0.4933,-0.0656,-0.5972,-0.1094,-0.0209,0.0988,0.5117,0.3681,-1.3386,1.1065,-0.452,1.0113,-0.0877,-0.0552,-0.1701,-0.0106,0.2708,-0.3681,-0.2102,-0.1789,-0.6752,-0.4433,-0.1981
23,16666,"2216-51-5  ",-1.1336,-0.491,-0.4429,-0.0847,-0.594,0.2943,-1.894,0.9743,1.0092,-0.4933,-1.5395,-0.5972,-0.8272,-0.7371,0.6742,-0.2859,0.5829,-0.8086,0.7623,0.1388,-0.9319,-0.2166,-0.0738,-0.0333,0.2061,1.0906,-0.3681,-0.2102,-0.1789,-0.6752,-0.4433,-0.1981
24,15600,"124-18-5   ",-1.1336,-0.491,-0.2975,-1.9125,-2.1322,0.2943,0.4937,1.147,-1.6069,-1.5516,-0.1927,-0.5972,-1.4992,-1.4863,0.4006,0.7302,0.7823,-2.2732,2.2354,2.74,1.2857,-0.3456,-0.0842,-1.0882,0.1445,0.2708,-0.3681,-0.2102,-0.1789,-0.6752,-0.4433,-0.1981
25,14286,"1122-62-9  ",0.0557,-0.491,0.1121,0.3533,-0.0803,0.2943,0.4937,-0.8074,-0.128,0.098,0.2393,1.679,0.1822,0.3537,-0.2433,-0.3597,-1.2557,0.9244,-1.3946,-0.4322,-0.6871,-0.3241,-0.0356,0.1913,-0.0543,-0.549,-0.3681,-0.2102,2.4068,-0.6752,-0.4433,3.0889
26,13561,"927-49-1   ",0.0557,-0.491,0.09,-0.3297,-0.4556,0.2943,-1.7006,1.3843,-0.6437,-0.4933,-0.0402,-0.5972,-0.9593,-1.0236,0.7507,0.1839,0.5854,-1.9038,1.8136,-0.452,0.9965,0.1918,-0.0842,-1.1468,0.1246,0.2708,-0.3681,-0.2102,-0.1789,-0.6752,-0.4433,-0.1981
27,13187,"821-55-6   ",0.0557,-0.491,-0.1268,-0.1218,-0.4218,0.2943,0.4937,0.7832,-0.4697,-0.4933,0.2647,-0.5972,0.7154,0.2766,0.1873,0.3833,0.4177,-1.4046,1.2275,0.4917,0.9965,-0.1306,-0.0449,-0.8538,0.0133,0.2708,-0.3681,-0.2102,-0.1789,-0.6752,-0.4433,-0.1981
28,12741,"693-54-9   ",0.0557,-0.491,-0.1202,-0.1277,-0.4402,0.2943,0.4937,1.0021,-0.6375,-0.4933,0.2139,-0.5972,0.7217,0.2766,0.469,0.3014,0.4456,-1.8136,1.5547,1.717,1.0706,-0.2381,-0.048,-1.0101,0.061,0.2708,-0.3681,-0.2102,-0.1789,-0.6752,-0.4433,-0.1981
29,12367,"628-99-9   ",-1.1336,-0.491,-0.1686,0.0148,-0.4218,0.2943,0.4937,0.9867,-0.4697,-0.4933,-0.0148,-0.5972,-0.1184,-0.0319,0.3362,0.4598,0.4698,-1.7235,1.4197,-0.4798,1.1003,-0.2166,-0.0573,-0.3166,0.057,0.2708,-0.3681,-0.2102,-0.1789,-0.6752,-0.4433,-0.1981
30,12297,"626-93-7   ",-1.1336,-0.491,-0.2163,0.0178,-0.3387,0.2943,0.4937,-0.8074,0.1392,-0.4933,-0.1673,-0.5972,-0.1431,-0.043,-0.3761,0.61,0.1508,-0.6085,0.3591,-0.1308,0.6627,-0.1951,-0.0495,0.5234,-0.1358,0.2708,-0.3681,-0.2102,-0.1789,-0.6752,-0.4433,-0.1981
31,11569,"591-31-1   ",0.0557,1.687,0.145,-0.3163,0.4642,0.2943,0.4937,-0.8074,-0.1031,0.5608,0.7221,1.679,0.3001,0.8605,0.0223,-0.458,-1.0639,0.7924,-1.4256,-0.3132,-0.4201,0.5357,-0.0588,-0.0724,-0.1875,-1.3688,-0.3681,-0.2102,-0.1789,-0.6752,-0.4433,-0.1981
32,11516,"589-63-9   ",0.0557,-0.491,0.0653,-0.2703,-0.4002,0.2943,0.4937,-0.419,-0.2025,-0.4933,0.0106,-0.5972,-0.5235,-0.66,-0.0542,0.3724,0.2843,-0.7756,1.0445,0.3133,0.5737,-0.1092,-0.0738,-0.8831,-0.0086,0.2708,-0.3681,-0.2102,-0.1789,-0.6752,-0.4433,-0.1981
33,11507,"589-34-4   ",-1.1336,-0.491,-0.1465,-1.5368,-2.1322,0.2943,0.4937,-0.8074,0.1268,-1.5516,-0.7517,-0.5972,-1.3064,-1.4533,-0.3278,0.61,0.7519,-0.8812,0.3033,-0.452,0.5515,-0.3886,-0.0769,-0.3947,-0.108,1.0906,-0.3681,-0.2102,-0.1789,-0.6752,-0.4433,-0.1981
34,11233,"563-16-6   ",-1.1336,-0.491,0.2977,-1.13,-2.1322,0.2943,0.4937,-0.8074,1.295,-1.5516,-1.2091,-0.5972,-1.4648,-1.4863,-0.4526,0.7248,0.7353,0.0403,1.3841,-0.3569,0.3661,-0.3886,-0.0795,-0.6291,-0.0762,1.9104,-0.3681,-0.2102,-0.1789,-0.6752,-0.4433,-0.1981
35,11230,"562-74-3   ",0.0557,-0.491,-0.2729,0.3682,-0.594,0.2943,-1.894,0.9034,1.6865,-0.4933,-1.2091,-0.5972,-1.3603,-0.8693,-0.3479,-0.2723,0.7175,-0.0675,-0.6627,-0.5472,-0.1235,-0.1521,-0.0764,-0.6975,0.1365,1.0906,-0.3681,-0.2102,-0.1789,-0.6752,-0.4433,-0.1981
36,11124,"554-12-1   ",0.0557,-0.491,0.3699,0.6013,1.3287,0.2943,0.4937,-0.8074,0.2946,0.5608,0.6205,-0.5972,-0.3955,-0.054,-0.5491,0.397,0.1369,0.2228,-0.6162,-0.4005,-0.5833,-0.496,-0.0221,-0.1115,-0.4679,-0.549,-0.3681,-0.2102,-0.1789,1.2763,-0.4433,-0.1981
37,10976,"543-49-7   ",-1.1336,-0.491,-0.1998,0.0148,-0.3756,0.2943,0.4937,0.0866,-0.0782,-0.4933,-0.0656,-0.5972,-0.1547,-0.054,-0.1548,0.5336,0.3694,-0.8944,0.7204,-0.2181,0.8778,0.1488,-0.0516,0.2695,-0.0842,0.2708,-0.3681,-0.2102,-0.1789,-0.6752,-0.4433,-0.1981
38,10405,"502-56-7   ",0.0557,-0.491,0.0818,-0.297,-0.4218,0.2943,0.4937,0.9374,-0.3579,-0.4933,-0.0656,-0.5972,-0.9129,-0.9575,0.2074,0.3041,0.3554,-1.2022,1.4756,-0.5432,0.7962,-0.0877,-0.08,-0.9417,0.0411,0.2708,-0.3681,-0.2102,-0.1789,-0.6752,-0.4433,-0.1981
39,10041,"463-82-1   ",-1.1336,-0.491,0.0111,-0.9934,-2.1322,0.2943,0.4937,-0.8074,2.0656,-1.5516,-1.8444,-0.5972,-1.4992,-1.4863,-1.2855,1.1864,0.114,1.395,1.5159,2.74,-2.3559,-0.539,-0.0681,-0.4924,-0.3347,1.9104,-0.3681,-0.2102,-0.1789,-0.6752,-0.4433,-0.1981
40,8900,"142-82-5   ",-1.1336,-0.491,-0.4626,-1.9006,-2.1322,0.2943,0.4937,-0.8074,-1.2713,-1.5516,-0.2435,-0.5972,-1.4842,-1.4863,-0.3801,0.8668,0.5854,-1.1033,1.1437,-0.5075,1.2116,-0.2166,-0.0863,-0.678,0.0073,0.2708,-0.3681,-0.2102,-0.1789,-0.6752,-0.4433,-0.1981
41,8658,"135-02-4   ",0.0557,1.687,0.2435,-0.2911,0.4642,0.2943,0.4937,-0.8074,-0.2709,0.5608,-0.0402,1.679,-0.1106,0.7944,0.1108,-0.5127,-1.149,0.9266,-1.3729,-0.46,-1.4065,-0.1092,-0.0666,0.0936,-0.2571,-1.3688,-0.3681,-0.2102,-0.1789,-0.6752,-0.4433,-0.1981
42,8314,"600-07-7   ",0.0557,-0.491,0.4093,1.4165,0.0212,0.2943,0.4937,-0.8074,0.7234,0.5608,0.0106,-0.5972,1.3065,1.6097,-0.2835,0.2741,0.1165,0.17,-0.565,-0.4441,-0.5091,-0.5175,0.0038,1.2755,-0.3923,0.2708,2.4267,-0.2102,-0.1789,1.2763,2.0086,-0.1981
43,8163,"112-12-9   ",0.0557,-0.491,-0.1128,-0.1322,-0.4556,0.2943,-1.7221,1.2518,-0.7804,-0.4933,0.2393,-0.5972,0.7775,0.2876,0.7225,0.2713,0.5536,-2.2403,1.8493,-0.4203,1.1374,-0.3241,-0.0516,-1.0589,0.0988,0.2708,-0.3681,-0.2102,-0.1789,-0.6752,-0.4433,-0.1981
44,8141,"111-84-2   ",-1.1336,-0.491,-0.3411,-1.9095,-2.1322,0.2943,0.4937,0.9374,-1.5137,-1.5516,-0.2181,-0.5972,-1.4857,-1.4863,0.1269,0.7876,0.762,-1.8774,1.9392,-0.3965,1.2635,-0.3026,-0.0842,-0.9417,0.1027,0.2708,-0.3681,-0.2102,-0.1789,-0.6752,-0.4433,-0.1981
45,8058,"110-54-3   ",-1.1336,-0.491,-0.5512,-1.8917,-2.1322,0.2943,0.4937,-0.8074,-1.1222,-1.5516,-0.2689,-0.5972,-1.4992,-1.4863,-0.6014,0.9378,0.5625,-0.7492,0.8073,2.74,1.1745,-0.3671,-0.0873,-0.6096,-0.0484,0.2708,-0.3681,-0.2102,-0.1789,-0.6752,-0.4433,-0.1981
46,8003,"109-66-0   ",-1.1336,-0.491,-0.6727,-1.8754,-2.1322,0.2943,0.4937,-0.8074,-0.9668,-1.5516,-0.2943,-0.5972,-1.4854,-1.4863,-0.7825,0.9979,0.4113,-0.3468,0.6212,-0.4441,1.0781,-0.496,-0.0852,-0.3361,-0.1319,0.2708,-0.3681,-0.2102,-0.1789,-0.6752,-0.4433,-0.1981
47,7843,"106-97-8   ",-1.1336,-0.491,-0.8501,-1.8383,-2.1322,0.2943,0.4937,-0.8074,-0.8674,-1.5516,-0.2943,-0.5972,-1.4992,-1.4863,-0.9435,1.0143,0.485,-0.0191,0.3622,2.74,1.0113,-0.539,-0.0806,-0.2971,-0.1478,0.2708,-0.3681,-0.2102,-0.1789,-0.6752,-0.4433,-0.1981
48,7826,"106-73-0   ",0.0557,-0.491,0.0727,0.4974,0.7503,0.2943,0.4937,0.2962,-0.4076,0.5608,0.5442,-0.5972,0.9445,1.0588,0.3523,0.1921,0.4685,-1.1649,0.6599,-0.4401,0.9742,0.0198,-0.0392,-0.7073,-0.1677,-0.549,-0.3681,-0.2102,-0.1789,1.2763,-0.4433,-0.1981
49,7802,"106-35-4   ",0.0557,-0.491,0.0103,-0.2198,-0.3756,0.2943,0.4937,-0.8074,-0.0472,-0.4933,0.0868,-0.5972,-0.1181,-0.3074,-0.2393,0.3942,0.2817,-0.5887,0.4273,-0.3886,0.4551,-0.0447,-0.0588,-0.6194,-0.0762,0.2708,-0.3681,-0.2102,-0.1789,-0.6752,-0.4433,-0.1981
50,7795,"106-27-4   ",0.0557,-0.491,0.406,0.4602,0.6888,0.2943,0.4937,0.3671,0.3754,0.5608,0.0106,-0.5972,-0.5535,-0.5939,0.5897,-0.0155,0.6375,-1.0219,0.967,-0.3965,0.7517,0.1273,-0.0723,-0.3752,0.067,1.0906,-0.3681,-0.2102,-0.1789,1.2763,-0.4433,-0.1981
51,7460,"99-83-2    ",1.2451,-0.491,-0.4018,-1.2874,-2.1322,0.2943,0.4937,0.2592,0.7606,-1.5516,-0.828,-0.5972,-0.482,-1.288,0.2275,-0.1958,0.0962,-0.3864,-0.4937,-0.5313,0.0397,-0.1521,-0.0744,-0.6584,0.1167,1.0906,-0.3681,-0.2102,-0.1789,-0.6752,-0.4433,-0.1981
52,7288,"96-22-0    ",0.0557,-0.491,0.0374,-0.1411,-0.2864,0.2943,0.4937,-0.8074,0.2946,-0.4933,-0.091,-0.5972,-0.5419,-0.5939,-0.5894,0.5308,0.2118,0.0073,-0.348,-0.4322,-0.8503,-0.496,-0.0588,-0.3361,-0.2432,0.2708,-0.3681,-0.2102,-0.1789,-0.6752,-0.4433,-0.1981
53,6556,"78-78-4    ",-1.1336,-0.491,-0.3862,-1.4403,-2.1322,0.2943,0.4937,-0.8074,0.4251,-1.5516,-1.1075,-0.5972,-1.3738,-1.4643,-0.6578,0.7575,0.6413,-0.2918,-0.0378,-0.3648,-0.7094,-0.539,-0.0671,0.0936,-0.2015,1.0906,-0.3681,-0.2102,-0.1789,-0.6752,-0.4433,-0.1981
54,6360,"75-28-5    ",-1.1336,-0.491,-0.5635,-1.3646,-2.1322,0.2943,0.4937,-0.8074,0.5121,-1.5516,-1.0313,-0.5972,-1.3487,-1.4643,-0.8067,0.8777,0.3694,0.0337,-0.3805,2.74,-2.3485,-0.539,-0.0656,0.2206,-0.4261,1.0906,-0.3681,-0.2102,-0.1789,-0.6752,-0.4433,-0.1981
55,548221," 41059-02-3",0.0557,-0.491,-0.0324,1.3645,-0.4156,0.2943,-1.7746,0.9065,-0.7804,1.1863,1.6878,-0.5972,3.1343,0.8495,2.0545,-0.2231,-0.2392,-1.6113,1.3639,-0.5472,1.1596,0.1273,0.0446,-0.1115,0.226,-0.549,2.4267,-0.2102,-0.1789,1.2763,2.0086,-0.1981
56,82227," 7785-70-8 ",0.0557,-0.491,-0.5857,-1.1983,-2.1322,0.2943,-1.894,0.4904,1.6368,-1.5516,-0.4976,-0.5972,-0.7452,-1.3431,-0.9073,0.6264,2.1648,0.0557,0.3653,-0.5313,-0.6204,-0.496,-0.0718,-0.5217,0.0888,1.0906,-0.3681,-0.2102,-0.1789,-0.6752,-0.4433,-0.1981
57,11509," 589-38-8  ",0.0557,-0.491,0.0333,-0.1931,-0.3387,0.2943,0.4937,-0.8074,0.1268,-0.4933,0.1631,-0.5972,-0.2461,-0.3845,-0.4566,0.4844,0.2944,-0.1796,0.0164,-0.4005,-0.0419,-0.3671,-0.0568,-0.5705,-0.1458,0.2708,-0.3681,-0.2102,-0.1789,-0.6752,-0.4433,-0.1981
58,6568," 78-92-2   ",-1.1336,-0.491,-0.2696,0.0445,-0.2095,0.2943,0.4937,-0.8074,0.4251,-0.4933,-0.4722,-0.5972,-0.1858,-0.0099,-0.6819,0.6947,0.2538,0.0095,-0.2534,-0.4163,-0.3237,-0.539,-0.0433,1.7638,-0.2691,0.2708,-0.3681,-0.2102,-0.1789,-0.6752,-0.4433,-0.1981
59,444294,"464-48-2   ",0.0557,-0.491,-0.4232,-0.2881,-0.7232,-2.8854,-1.4404,0.2222,1.7362,-0.4933,-0.9296,-0.5972,1.4106,0.8605,-0.3439,0.3724,2.4227,2.1757,-0.5682,-0.5353,-0.4795,-0.539,-0.0495,-0.5998,0.1405,1.0906,-0.3681,-0.2102,-0.1789,-0.6752,-0.4433,-0.1981
60,22310,"60047-17-8 ",0.0557,-0.491,-0.0997,0.8404,0.4058,-2.6024,-1.6576,0.7216,2.1774,0.5608,-1.4124,-0.5972,-0.8264,-0.1862,-1.1125,0.6947,0.513,0.368,1.0383,-0.5551,0.2177,0.2133,-0.0604,-0.5315,0.055,1.0906,-0.3681,-0.2102,-0.1789,-0.6752,-0.4433,-0.1981
61,121723,"30515-28-7 ",0.0557,-0.491,-0.0053,1.3793,-0.3756,0.2943,0.4937,-0.5392,-0.4697,1.1863,1.9927,-0.5972,2.8943,0.7944,1.3342,-0.2914,-0.3917,-0.7426,0.7189,-0.5075,1.0261,1.2235,0.0576,0.4355,0.1445,-0.549,2.4267,-0.2102,-0.1789,1.2763,2.0086,-0.1981
62,62842,"29171-20-8 ",0.0557,-0.491,0.6376,1.1433,-0.4402,0.2943,0.4937,0.8264,1.469,-0.4933,-0.2181,-0.5972,0.487,0.0342,-0.4485,0.0746,0.1051,0.2624,0.3111,-0.5353,0.6182,0.4712,-0.0557,0.3183,-0.1239,1.0906,-0.3681,-0.2102,-0.1789,-0.6752,-0.4433,-0.1981
63,32594,"24683-00-9 ",-1.1336,-0.491,0.0259,-0.5895,1.4948,-2.1255,-1.6075,0.3517,0.0833,0.685,-0.6755,1.679,0.7359,0.0562,0.5736,-0.8241,-0.0791,0.4405,-1.007,-0.4401,-0.9986,0.4712,-0.0707,-0.2678,-0.1518,0.2708,-0.3681,-0.2102,4.9926,-0.6752,-0.4433,6.3759
64,548275,"17696-11-6 ",0.0557,-0.491,-0.0225,1.3704,-0.3971,0.2943,0.4937,0.7524,-0.6375,1.1863,1.8148,-0.5972,3.5383,1.0258,1.8573,-0.5017,-0.2875,-1.2,1.0228,1.3839,1.0781,0.4282,0.0555,0.1815,0.1942,-0.549,2.4267,-0.2102,-0.1789,1.2763,2.0086,-0.1981
65,17100,"10482-56-1 ",0.0557,-0.491,-0.3583,0.4751,-0.594,0.2943,-1.894,0.9343,1.5933,-0.4933,-1.1075,-0.5972,-0.8459,-0.5498,-0.1507,0.0145,0.6782,-0.0125,1.229,-0.4718,0.2474,-0.0232,-0.0614,-0.6096,0.1405,1.0906,-0.3681,-0.2102,-0.1789,-0.6752,-0.4433,-0.1981
66,6986,"10458-14-7 ",0.0557,-0.491,-0.3969,-0.3727,-0.594,0.2943,-1.894,0.4102,1.0092,-0.4933,-1.2854,-0.5972,-0.4925,-0.5498,0.6098,-0.3296,0.5536,-0.4743,0.3219,-0.5472,-1.1247,-0.2166,-0.0661,-0.8538,0.2638,1.0906,-0.3681,-0.2102,-0.1789,-0.6752,-0.4433,-0.1981
67,222,"7664-41-7  ",-1.1336,-0.491,-2.4715,-2.107,-2.1322,0.2943,0.4937,-0.8074,-2.5949,-0.9603,0.3155,-0.5972,-1.4992,-1.4863,-1.197,1.252,-0.1325,0.7088,-0.534,0.7574,-6.0643,-0.539,-0.0945,-2.3677,-0.8854,-1.3688,-0.3681,-0.2102,-0.1789,-0.6752,-0.4433,-0.1981
68,24020,"7452-79-1  ",0.0557,-0.491,0.6794,0.4914,0.8334,0.2943,0.4937,-0.8074,0.5059,0.5608,-0.1165,-0.5972,-0.1776,-0.1311,0.1631,-0.0319,0.4622,-0.3732,-0.4503,-0.4044,-0.1976,-0.1306,-0.0718,-0.4436,-0.1677,1.0906,-0.3681,-0.2102,-0.1789,1.2763,-0.4433,-0.1981
69,5281520,"6753-98-6  ",2.4344,-0.491,-0.1801,-0.7128,-2.1322,-0.4434,-0.0006,2.2967,0.6239,-1.5516,-1.9969,-0.5972,-1.0166,-1.3982,-0.0582,-0.133,0.8522,0.7088,0.5933,-0.5948,-0.8132,0.1488,-0.0707,-0.9612,0.4507,1.9104,-0.3681,-0.2102,-0.1789,-0.6752,-0.4433,-0.1981
70,5281168,"6728-26-3  ",1.2451,-0.491,-0.0414,-0.3267,-0.3387,0.2943,0.4937,-0.8074,-1.2713,-0.4933,1.1287,-0.5972,1.6678,1.191,-0.6175,0.5472,-0.1871,0.0997,0.1668,-0.4441,0.9371,0.4927,-0.0387,0.1132,-0.2949,-0.549,-0.3681,-0.2102,-0.1789,-0.6752,-0.4433,-0.1981
71,7439,"6485-40-1  ",2.4344,-0.491,-0.2393,-0.0505,-0.594,0.2943,-1.894,0.0835,0.9408,-0.4933,-0.9042,-0.5972,0.3282,0.1774,0.4488,-0.4498,-0.3231,0.17,-0.6565,-0.5234,-0.5091,0.0843,-0.0671,-0.6877,0.0431,0.2708,-0.3681,-0.2102,-0.1789,-0.6752,-0.4433,-0.1981
72,22873,"6378-65-0  ",0.0557,-0.491,0.264,0.3949,0.5596,-2.205,-0.9246,1.6217,-0.9233,0.5608,0.2647,-0.5972,-0.8201,-0.8913,1.4911,-0.0674,0.7455,-2.3854,2.0291,0.2141,1.1448,-0.0877,-0.0826,-1.2249,0.1584,0.2708,-0.3681,-0.2102,-0.1789,1.2763,-0.4433,-0.1981
73,2724896,"6032-29-7  ",-1.1336,-0.491,-0.2351,0.0237,-0.2864,0.2943,0.4937,-0.8074,0.3381,-0.4933,-0.1419,-0.5972,-0.2064,-0.076,-0.5612,0.6975,0.2766,-0.2038,0.2227,-0.1705,0.24,-0.496,-0.0444,1.295,-0.1975,0.2708,-0.3681,-0.2102,-0.1789,-0.6752,-0.4433,-0.1981
