,NumberofStemsTest,BasalDendriteNumberofBifurcationsTest,BasalDendriteNumberofBranchesTest,BasalDendriteOverallWidthTest,BasalDendriteOverallHeightTest,BasalDendriteOverallDepthTest,BasalDendriteAverageDiameterTest,BasalDendriteTotalLengthTest,BasalDendriteTotalSurfaceTest,BasalDendriteTotalVolumeTest,BasalDendriteMaxEuclideanDistanceTest,BasalDendriteMaxPathDistanceTest,BasalDendriteMaxBranchOrderTest,BasalDendriteAverageContractionTest,BasalDendritePartitionAsymmetryTest,BasalDendriteAverageRallsRatioTest,BasalDendriteAverageBifurcationAngleLocalTest,BasalDendriteAverageBifurcationAngleRemoteTest,BasalDendriteFractalDimensionTest,ApicalDendriteNumberofBifurcationsTest,ApicalDendriteNumberofBranchesTest,ApicalDendriteOverallWidthTest,ApicalDendriteOverallHeightTest,ApicalDendriteOverallDepthTest,ApicalDendriteAverageDiameterTest,ApicalDendriteTotalLengthTest,ApicalDendriteTotalSurfaceTest,ApicalDendriteTotalVolumeTest,ApicalDendriteMaxEuclideanDistanceTest,ApicalDendriteMaxPathDistanceTest,ApicalDendriteMaxBranchOrderTest,ApicalDendriteAverageContractionTest,ApicalDendritePartitionAsymmetryTest,ApicalDendriteAverageRallsRatioTest,ApicalDendriteAverageBifurcationAngleLocalTest,ApicalDendriteAverageBifurcationAngleRemoteTest,ApicalDendriteFractalDimensionTest
morphology-data/TCs/urban/BurtonUrban2014/tufted-cell-09-SDB20130509pair1_0.CNG.swc,-1.010170210780977,-0.2800476681566288,-0.7204228488973833,-0.2425082009885618,-0.043382946736212125,2.1576849555736572,0.5483016959135685,0.28559204446564534,-0.5151557060089181,0.7879235066562246,0.08601460417700812,0.13180492027753507,0.22625559678744345,-0.5209212627106037,0.2607836569932786,0.8140996750225329,0.5692119258072097,1.0782465155826322,0.2663926333581097,0.3620388014306964,-0.20152904619488665,1.783414237193607,0.8147622351306089,-1.1479304862728492,0.47486593676008754,0.6456209088184907,1.1053909176128902,1.4062454757327332,1.0896424696710585,1.1190233132694651,-0.5443856298554233,-0.3226727955696514,-1.2920373651984536,-1.482338336858573,0.3173692515762096,0.028590024413025474,0.7660899599936589
morphology-data/TCs/urban/BurtonUrban2014/tufted-cell-27-SDB130912c2.CNG.swc,0.8028712037636735,-0.5980869753807514,-0.542337959507832,-1.1054713975072776,0.8173077052111404,0.8750372435088121,-0.6653245703457292,0.604586388645879,-0.5012547086471152,0.2938334255614814,0.1804056309371503,-0.3539363563851821,-0.7240502464075235,0.044710102296908485,-1.3166035657604058,-1.104185801393429,-0.37275777344844335,-0.707538641609482,0.1507733097101081,-0.0006903635345527788,-0.5781743696100562,1.9430380320118161,-0.5091531371885631,-1.541998857991176,0.7700932353613296,-0.7993690440405488,-0.06783566485051157,0.2799486558405296,0.44069265407070446,-0.05673288770590949,-0.5443856298554233,-0.08980817098595334,-0.8824709666252063,-0.6318986134388056,-1.1338476615260555,-1.566137730474142,1.3182712438276858
morphology-data/TCs/urban/BurtonUrban2014/tufted-cell-12-SDB20130613pair1_0.CNG.swc,-0.10364950350865172,-1.2341655898289967,-1.4327624064555882,-0.8795751086107791,0.8465925082488412,0.6062474885577593,-0.2561236721908392,0.09190918644355169,-0.9268102857193155,-0.14731648336250075,0.29998579062761993,0.18950419400414717,-0.7240502464075235,-0.1421788334066474,-1.3166035657604058,0.9133579175804685,-0.05011641500054769,-1.3578607895965666,0.24465413719739548,-0.6898757769685262,-1.2938004840988784,-0.13033461789981785,-1.6989076795204576,-1.148276311961062,2.202616196129892,-1.6615095428993654,-0.8670384482281869,-0.5849483451959175,-1.6841359415568908,-1.2694478460615015,-1.376027656821649,-1.2397424116181317,2.4196974588758717,1.2380721157021208,-0.14504987972803216,0.12768620350788829,-1.1602493070624953
morphology-data/TCs/urban/BurtonUrban2014/tufted-cell-10-SDB20130509pair1_1.CNG.swc,-0.5569098571448143,-1.2341655898289967,-1.6108472958451394,-1.0159441901923456,1.3666654939885379,3.2292317810425573,0.26599239157549376,0.4162992225477903,-0.27877376400506365,0.9690480269765336,0.7177867947324417,0.7673892316775027,-0.7240502464075235,0.04583328223431444,-1.3166035657604058,-0.4582177234945057,-0.044645272470205506,-0.32145077989997345,0.14023566580847346,-0.32714661200327705,-0.9171551606837088,0.47211810249889635,-1.4147333898994685,-1.2886815413754023,0.4027400128782108,-0.9184461513726865,-0.2236873287340467,0.14344878774557926,-0.900665157581854,-1.0811996839875742,-0.3364751231138668,-0.0729643135228382,0.5465112750928723,-0.4391195334149315,-1.9425581420378883,-1.217870833035936,-1.0464855735038503
morphology-data/TCs/urban/BurtonUrban2014/tufted-cell-04-SDB20130404cell1.CNG.swc,-0.5569098571448143,-0.5980869753807514,-0.8985077382869344,-0.02261869091944454,-0.4236458525535722,0.5150927020960981,0.6421195932333741,-0.2705360422208563,-0.9800097615979337,0.5695862295746473,0.3711535840648644,0.4549064748461618,-0.24889732481004,-0.37968779642617695,-1.3166035657604058,1.1185350918966148,0.23118707532733737,1.7977644412479874,0.24148547504515466,0.9424054653750951,0.4011034712693846,0.9519459209180592,-1.0332509167535953,-1.2566926652157309,-0.06614680703762535,0.8903640400320062,0.9587807732674416,0.7656164988505734,-0.7851316528248204,-0.3060287242945548,0.7030774105939154,-0.35477500569419146,0.9412345107222327,-0.3470989243950375,0.8420947854944144,0.21299105821009284,0.9329134586112716
morphology-data/TCs/urban/BurtonUrban2014/tufted-cell-17-SDB130806c1.CNG.swc,2.162652264672161,-0.5980869753807514,-0.008083291339178386,-0.5407157786378827,-0.7817506798842764,0.35403133114519075,0.6782692162316579,-0.1059155568855906,-0.8015249165758183,0.745098363944894,-0.8279894852603938,-1.33344538446385,-0.24889732481004,-0.23340258476117934,0.2607836569932786,0.4316922740836995,-0.5885604832376589,-0.3279780592014552,0.2343375627482425,0.32576588493417147,-0.2391935785364036,-0.15090298200032873,-1.074715980063663,-1.3488552111244052,-0.1915545886465975,-0.1998842480673403,0.09985088345586372,0.2637218948548366,-1.5643653774961572,-1.1344215174027588,0.07934589036924605,-0.3200132391281061,1.3804452757120356,-0.3273704703840953,-0.5492003090807803,1.716884644096261,0.35240365614407015
morphology-data/TCs/urban/BurtonUrban2014/tufted-cell-06-SDB20130508pair1_0.CNG.swc,0.8028712037636735,-0.5980869753807514,-0.542337959507832,-0.4540555992943563,1.0602791288182805,0.4656906325102327,0.6677451839741689,0.47079225220336574,0.008690939230152843,1.6845590137380584,1.2698091768504902,1.2150237833658357,0.22625559678744345,-0.31488698131601184,1.8381756119133636,-0.8887288081507054,-0.1943760556380068,1.3217646069446445,0.3880545220406152,0.507130467416796,-0.05087091682881884,3.2051784947923103,-0.6318772743679643,-1.2957709679837617,0.795010117340462,0.7042564130082678,1.6811285505727709,2.5492567461484517,1.6556864029599812,1.2356925420052791,0.2872563971108025,-0.9457079888789108,-0.6890797637746685,-0.3406820570004755,-0.5672090392093986,1.0237067914243194,0.7103322407791525
morphology-data/TCs/urban/BurtonUrban2014/SDB140216c3.CNG.swc,-0.10364950350865172,0.9921095607398618,0.8823411556085777,-0.21777979826157,1.1888322630106996,0.39801510922809014,0.3933930747576108,0.5332404686699743,0.19658959413085367,2.260406185463523,1.746648429505921,1.03020764735923,1.651714361579894,0.36945270712164635,1.40439211448538,0.62813602724564,0.3320115245245403,0.7115797912009938,0.06418777415472011,1.0512242148646698,0.5140970682939355,1.6912190368752382,-1.5324346420933384,-1.2639550046681969,-0.5394561038415325,0.3482416993340806,0.5847463456371057,0.6739485999051666,-0.04015693172136606,-0.19590140960288188,0.4951669038523589,0.006890573478407392,0.014098034656821083,-1.2734488238015427,-0.445887837782399,0.6844689765838551,0.538562492876389
morphology-data/TCs/urban/BurtonUrban2014/tufted-cell-16-SDB20130701c2.CNG.swc,0.8028712037636735,-0.916126282604874,-0.8985077382869344,-0.4593572710560283,-0.162161689253629,2.983708807251299,-0.24492798421610462,0.7348785135031008,-0.22627057583935853,0.8078624855906419,0.4035714356650054,0.5428678420048784,-0.7240502464075235,-0.12738773322637695,-1.3166035657604058,0.7594633922818201,0.02328365917434274,-0.3259031311686163,-0.013186534213923146,-0.29087369550675213,-0.8794906283421918,-1.3043422077797382,-0.2312895520187988,-1.4114496606908966,0.22803419825107285,-0.9397284354424236,-0.4066630384613969,-0.16523208844783424,-1.059271655581312,-0.9720964539710352,-0.7522961365969797,-0.7768602517182889,0.7488713149165723,-1.1231302918565806,0.9385607208868721,-1.2234161280118943,-0.7294759602278025
morphology-data/TCs/urban/BurtonUrban2014/tufted-cell-20-SDB130823c1.CNG.swc,-0.10364950350865172,-0.2800476681566288,-0.542337959507832,-0.29959666363261783,0.49826207259313837,1.2259512990832495,0.6015635664850042,0.20419837766971852,-0.4054269516779282,0.8784857668163792,0.5621354402620176,0.8789436982294158,0.22625559678744345,-0.2788375211332373,1.049479634453321,-0.1764868727090513,-0.7642768526619503,-0.035195788144046315,0.33816651559721234,-0.0006903635345527788,-0.5781743696100562,1.094655936152882,-0.5208018727785554,-1.1280455092006212,-0.7643875929804326,-0.199436904113807,-0.2699958975982716,-0.4030215267152821,-0.5263991384454187,0.12231379713770732,-0.5443856298554233,-0.10487899082137224,-0.02448369912948125,0.09191037575847885,-0.23804865911684756,0.22468891389424678,0.5475556733948576
morphology-data/TCs/urban/BurtonUrban2014/tufted-cell-26-SDB130912c1.CNG.swc,1.7093919110359985,-0.916126282604874,-0.542337959507832,-0.13805610012783923,0.6166780254124112,0.6526748098674866,0.7332423115604089,0.37419726104461754,-0.08296218607361272,1.4859424056025652,0.9790175394511856,0.6074813866595915,-0.7240502464075235,-0.33050379825391857,-1.3166035657604058,0.026370704948537663,0.6540879789233817,-0.15430800079910742,0.022331957818159307,0.7610408828924705,0.21278080956179984,-0.332419046880486,-1.0378419347883951,-1.3720255322346533,-0.4070658424629391,0.6905643434024553,0.8692193421142643,1.1491532855583158,-0.8502282912180263,-0.876627306495089,0.07934589036924605,-0.40336305606856293,0.3136257199570093,-0.5945579063661935,-0.2917530037977267,-1.3291602688070394,-0.5824374587508323
morphology-data/TCs/urban/BurtonUrban2014/SDB131008c2.CNG.swc,-0.5569098571448143,-0.5980869753807514,-0.7204228488973833,3.9981187537757994,-1.5617485308943926,1.7690553414981827,0.6175207373469686,0.05099185601984768,-0.4540278340392624,1.526757277171329,0.12393474702967229,0.17753214446441984,0.22625559678744345,-0.2207911716740487,-1.3166035657604058,-0.39992504843056514,0.31164064757328996,1.070461990593827,0.12078155399007183,0.7973137993889954,0.21278080956179984,-0.6039934372477189,1.4884941317374945,-0.9540951880296529,0.1578390630593537,0.6906479590947046,1.6958384563125202,3.2317649537057083,0.6369568663094624,1.157999670308156,0.4951669038523589,-0.6771098367216424,0.19518462257224947,-0.5923051763234205,-0.8676958928583322,0.8539440579096085,1.0390329887292074
morphology-data/TCs/urban/BurtonUrban2014/tufted-cell-28-SDB130912c3.CNG.swc,0.8028712037636735,-0.916126282604874,-0.8985077382869344,-0.17734500195821268,-0.7030218270244941,0.835940551879568,0.8299692909676504,-0.3494912713203581,-1.0486544462549934,0.46044942790715715,-0.1776554154087451,-0.7955912266714756,-0.7240502464075235,-0.13149067363699243,-1.3166035657604058,-0.02163749336420943,0.43771412305142066,0.6658273917525197,-0.06801175842941838,0.1806742189480718,-0.3898517079024714,-0.11367504839647934,0.928837361215637,-0.9663719999612024,0.6808526854735835,0.3441654343369302,1.0753174506398984,1.7536843695591877,0.33780235301134187,0.47621911904901887,0.2872563971108025,-1.027165429120577,1.3786829779208185,0.021188305324791944,-0.575928131944295,0.11526921735134668,1.1653871750137021
