63.3581115751 64.180649162 65.0501169232 65.9688677272 66.939344423 67.9640808695 69.0457027444 70.186928111 71.3905677198 72.6595250219 73.9967958688 75.4054678774 76.8887194335 78.4498183129 80.0921198947 81.8190649465 83.6341769587 85.5410590091 87.5433901387 89.6449212222 91.8494703198 94.1609174977 96.5831991097 99.1203015334 101.77625436 104.555123038 107.461000981 110.498001148 113.670247104 116.9818636 120.436966678 124.039653343 127.793990833 131.704005536 135.77367158 140.006899181 144.407522767 148.979288968 153.725844522 158.65072417 163.757338605 169.048962566 174.52872313 180.199588298 186.064355943 192.125643198 198.385876369 204.847281431 211.511875192 218.381457191 225.457602382 232.741654675 240.234721378 247.937668584 255.851117549 264.318351437 272.310766939 280.856967365 289.613669549 298.580252237 307.755849334 317.139353533 326.729420925 336.524476554 346.522720883 356.722137102 367.120499237 377.715380983 388.504165205 399.484054031 410.652079461 422.005114416 433.539884159 445.252977995 457.140861184 469.199886989 481.426308778 493.816292124 506.365926812 519.071238712 531.928201438 544.93274775 558.080780645 571.368184079 584.790833303 598.34460475 612.025385462 625.829082026 639.751628993 653.788996771 667.937198984 682.192299276 696.550417583 711.007735844 725.560503184 740.205040562 754.937744901 769.75509271 784.653643221 799.630041055 814.681018437 
63.8621325559 64.7157056824 65.617979727 66.5713963352 67.5784905285 68.6418917717 69.7643248133 70.948610273 72.1976649551 73.514501862 74.9022298833 76.3640531358 77.9032699307 79.5232713417 81.2275393511 83.0196445517 84.9032433804 86.8820748644 88.9599568602 91.1407817684 93.4285117102 95.8271731524 98.3408509732 100.973681962 103.729847752 106.613567187 109.629088133 112.780678733 116.072618143 119.509186747 123.09465589 126.833277163 130.729271269 134.786816513 139.010036977 143.402990413 147.969655928 152.713921518 157.639571518 162.750274038 168.049568464 173.540853095 179.227372996 185.112208156 191.198262015 197.488250456 203.98469133 210.689894604 217.605953182 224.734734503 232.077872945 239.636763127 247.412554136 255.406144745 263.61817965 272.40489459 280.698875555 289.567536554 298.654641849 307.959546745 317.481352467 327.21890993 337.170824514 347.33546184 357.710954471 368.295209501 379.085916965 390.08055901 401.276419755 412.670595758 424.260007032 436.041408511 448.011401895 460.1664478 472.502878114 485.016908503 497.704650972 510.562126412 523.585277072 536.769978871 550.112053503 563.607280264 577.251407565 591.040164059 604.969269363 619.034444322 633.231420791 647.555950906 662.003815822 676.570833906 691.252868368 706.045834331 720.945705327 735.948519236 751.050383656 766.247480732 781.536071436 796.912499331 812.373193825 827.914672934 843.533545586 
64.3851709814 65.2709506637 66.2072688204 67.1966592241 68.2417525462 69.3452774652 70.5100615382 71.739031811 73.0352151432 74.4017382221 75.8418272401 77.3588072104 78.956100894 80.6372273147 82.4057998351 84.2655237718 86.2201935243 88.2736891986 90.4299727046 92.6930833089 95.0671326292 97.5562990568 100.164821598 102.89699313 105.757153064 108.749679429 111.878980366 115.149485064 118.565634137 122.131869473 125.852623582 129.732308474 133.775304104 137.985946433 142.368515149 146.927221108 151.666193556 156.589467188 161.700969127 167.004505887 172.5037504 178.202229188 184.103309757 190.210188307 196.525877831 203.053196685 209.794757724 216.752958071 223.9299696 231.327730209 238.947935946 246.79203405 254.861216964 263.156417375 271.678304303 280.796554778 289.40347971 298.606768189 308.036743185 317.692735678 327.573812981 337.678782651 348.006197448 358.554361327 369.321336387 380.304950755 391.502807308 402.912293191 414.530590047 426.354684885 438.381381505 450.607312399 463.028951046 475.642624513 488.444526288 501.430729248 514.597198695 527.939805387 541.454338465 555.136518242 568.982008757 582.986430054 597.145370125 611.45439646 625.909067168 640.504941638 655.237590681 670.102606154 685.095610029 700.212262894 715.448271874 730.79939796 746.261462763 761.830354664 777.502034397 793.272540051 809.137991522 825.094594408 841.138643394 857.266525118 873.474720555 
64.9279444076 65.8471458457 66.8187926485 67.8455141913 68.9300404047 70.0752029241 71.2839359945 72.5592771033 73.9043673181 75.3224513006 76.8168769721 78.3910948033 80.048656701 81.7932144669 83.6285178012 85.5584118272 87.5868341127 89.717811166 91.9554543852 94.3039554446 96.7675810991 99.3506673968 102.057613288 104.892873626 107.860951555 110.966390292 114.213764306 117.607669904 121.15271525 124.853509833 128.714653407 132.740724453 136.93626819 141.305784179 145.853713587 150.584426153 155.502206925 160.611242832 165.915609175 171.419256092 177.1259951 183.039485781 189.163222704 195.500522665 202.054512342 208.828116431 215.824046375 223.044789742 230.492600355 238.169489234 246.077216418 254.217283753 262.590928677 271.199119065 280.042549183 289.504844513 298.436521241 307.987063183 317.772844852 327.793171987 338.047076711 348.533321585 359.250404765 370.19656621 381.369794902 392.767837017 404.388204986 416.228187368 428.284859465 440.555094601 453.035575979 465.722809029 478.613134171 491.702739887 504.987676037 518.463867324 532.127126817 545.973169467 559.997625537 574.196053859 588.563954871 603.096783356 617.789960831 632.638887544 647.638954004 662.785552049 678.074085371 693.4999795 709.058691221 724.745717388 740.556603149 756.486949553 772.532420552 788.688749392 804.951744397 821.31729417 837.781372203 854.340040927 870.98945522 887.72586538 904.545619608 
65.4911974646 66.4450817101 67.4533901602 68.5188514003 69.6442983653 70.8326695323 72.0870098597 73.4104714437 74.8063138689 76.2779042228 77.8287167487 79.4623321086 81.1824362279 82.992818696 84.8973706947 86.9000824296 89.0050400385 91.2164219558 93.5384947086 95.9756081291 98.5321899632 101.212739864 104.021822762 106.964061596 110.044129423 113.266740881 116.63664304 120.158605633 123.837410697 127.677841642 131.68467178 135.862652344 140.216500048 144.750884231 149.470413631 154.379622864 159.482958658 164.784765922 170.289273723 176.000581244 181.922643816 188.059259102 194.414053526 200.990469034 207.791750275 214.8209323 222.080828856 229.574021374 237.302848716 245.269397778 253.475495012 261.922698928 270.612293656 279.545283589 288.722389189 298.541710686 307.81039257 317.721290351 327.876303798 338.274712451 348.915511915 359.797418062 370.91887238 382.278048419 393.872859282 405.700966106 417.759787462 430.046509602 442.558097475 455.291306431 468.242694526 481.408635335 494.785331194 508.368826774 522.155022891 536.139690478 550.318484626 564.686958606 579.240577804 593.97473348 608.884756297 623.96592954 639.213501975 654.622700291 670.188741079 685.906842301 701.772234224 717.780169778 733.925934324 750.204854807 766.612308287 783.143729833 799.794619793 816.560550421 833.437171885 850.420217656 867.505509302 884.688960684 901.966581597 919.334480858 936.788868879 
66.0757028788 67.0655785645 68.111931959 69.2175946016 70.3855063177 71.6187164575 72.92038487 74.2937825847 75.7422921751 77.2694077736 78.878734712 80.5739887557 82.3589949055 84.2376857375 86.2140992536 88.2923762154 90.4767569369 92.7715775106 95.1812654461 97.7103347011 100.363380087 103.145071035 106.060144716 109.113398502 112.309681768 115.653887044 119.150940513 122.805791878 126.623403608 130.6087396 134.766753267 139.102375115 143.620499826 148.32597292 153.22357703 158.318017868 163.613909945 169.115762109 174.827962996 180.754766458 186.900277065 193.268435772 199.863005834 206.687559065 213.745462541 221.039865828 228.573688842 236.349610413 244.370057653 252.6371962 261.152921419 269.918850627 278.936316403 288.206361042 297.729732185 307.919550965 317.537953699 327.82280407 338.360980946 349.151736683 360.19402899 371.486525285 383.027608252 394.815382526 406.847682469 419.122080969 431.635899196 444.386217235 457.369885518 470.58353697 484.023599776 497.686310683 511.567728736 525.663749363 539.970118713 554.48244815 569.196228826 584.106846231 599.209594651 614.499691453 629.97229112 645.622498966 661.445384489 677.435994273 693.589364422 709.900532467 726.364548705 742.976486953 759.731454681 776.624602514 793.65113308 810.806309209 828.085461468 845.483995046 862.997395987 880.62123678 898.351181332 916.18298933 934.112520012 952.135735376 970.248702847 
66.6822625326 67.7094876677 68.7953214979 69.9427024003 71.1546811243 72.4344220766 73.7852043317 75.21042234 76.7135863042 78.2983221957 79.9683713804 81.7275898251 83.5799468535 85.5295234234 87.5805098964 89.7372032711 92.0040038546 94.3854113466 96.8860203132 99.51051503 102.263663677 105.150311871 108.175375523 111.343833015 114.660716698 118.131103704 121.760106087 125.55286031 129.514516085 133.6502246 137.965126171 142.464337338 147.152937467 152.035954906 157.118352743 162.405014244 167.900728033 173.610173082 179.537903618 185.688333995 192.065723657 198.674162256 205.517555039 212.59960859 219.923817031 227.493448764 235.31153388 243.380852283 251.703922664 260.282992374 269.120028293 278.216708761 287.574416638 297.194233545 307.076935334 317.651230799 327.632549859 338.305462595 349.241260214 360.439166862 371.898100919 383.616679526 395.593224341 407.825768486 420.312064608 433.049594018 446.035576809 459.266982895 472.740543869 486.452765611 500.399941537 514.578166401 528.983350549 543.611234539 558.457404014 573.517304752 588.786257775 604.259474464 619.932071551 635.799085947 651.855489305 668.09620226 684.516108269 701.11006702 717.872927323 734.799539465 751.884766984 769.123497827 786.51065486 804.041205733 821.710172065 839.512637943 857.443757752 875.49876331 893.672970344 911.961784285 930.360705436 948.865333488 967.471371444 986.174628941 1004.97102502 
67.3117085644 68.3776923981 69.5044963182 70.695169571 71.9528780152 73.2809054552 74.6826546897 76.1616482466 77.7215287737 79.3660590555 81.0991216253 82.9247179409 84.8469670945 86.8701040243 88.9984772003 91.2365457532 93.5888760201 96.0601374809 98.6550980612 101.378618781 104.235647732 107.231213361 110.370417064 113.658425067 117.100459596 120.701789352 124.467719274 128.403579631 132.51471444 136.806469254 141.284178338 145.953151287 150.818659119 155.885919909 161.160084009 166.646218939 172.349294003 178.274164719 184.425557151 190.808052213 197.426070063 204.283854663 211.38545861 218.734728344 226.335289822 234.190534773 242.303607612 250.677393136 259.31450507 268.217275559 277.387745697 286.827657152 296.538444959 306.521231551 316.776822054 327.750101069 338.108029817 349.183647075 360.532068245 372.1524882 384.043784508 396.204522132 408.632959404 421.327055233 434.284477471 447.502612394 460.978575206 474.709221489 488.691159518 502.920763332 517.394186495 532.107376406 547.056089106 562.235904437 577.642241483 593.270374181 609.115447013 625.172490675 641.436437648 657.902137577 674.564372391 691.417871069 708.457324017 725.67739697 743.072744375 760.638022215 778.367900222 796.257073454 814.300273214 832.492277273 850.827919405 869.302098217 887.909785259 906.646032441 925.505978742 944.484856237 963.577995447 982.780830033 1002.08890087 1021.49785947 1041.00347092 
67.9649045105 69.0711094649 70.240429336 71.4760284227 72.781192036 74.159327883 75.6139671551 77.1487652903 78.7675023788 80.4740831803 82.2725367218 84.167015442 86.1617938522 88.2612666813 90.4699464732 92.7924606082 95.2335477178 97.7980534682 100.490925686 103.317208805 106.282037613 109.390630291 112.648280717 116.060350044 119.632257543 123.369470709 127.277494645 131.361860738 135.628114644 140.08180361 144.728463171 149.573603261 154.622693781 159.881149691 165.354315675 171.047450456 176.965710838 183.114135545 189.497628961 196.120944845 202.988670136 210.105208924 217.474766719 225.10133509 232.988676809 241.140311578 249.559502456 258.249243089 267.21224582 276.45093079 285.967416106 295.763509152 305.840699108 316.20015076 326.842699611 338.230016405 348.978764871 360.472281279 372.248894888 384.307770191 396.647742406 409.267322349 422.164702639 435.337765168 448.784089795 462.500964176 476.485394668 490.734118209 505.243615097 520.010122563 535.029649034 550.297989003 565.810738378 581.563310222 597.550950775 613.768755653 630.211686132 646.874585408 663.752194758 680.839169498 698.130094668 715.619500367 733.301876661 751.171688015 769.223387181 787.451428505 805.850280599 824.41443836 843.138434292 862.016849127 881.044321709 900.21555816 919.525340301 938.968533343 958.540092853 978.235071003 998.048622128 1017.9760076 1038.01260003 1058.15388688 1078.39547342 
68.6427464899 69.7906901663 71.0041301771 72.2863502146 73.6407595496 75.0708944668 76.5804193946 78.173127696 79.8529420894 81.6239146671 83.4902264767 85.4561866348 87.5262309361 89.7049199289 91.9969364222 94.4070823939 96.940275271 99.6015435538 102.396021757 105.328944649 108.405640762 111.631525163 115.012091478 118.552903144 122.259583909 126.137807564 130.193286928 134.431762095 138.858987966 143.480721095 148.302705881 153.330660154 158.570260204 164.027125305 169.706801802 175.61474684 181.756311795 188.13672551 194.761077418 201.634300646 208.761155201 216.14621135 223.79383328 231.70816317 239.893105765 248.352313571 257.089172768 266.106789956 275.407979817 284.99525381 294.87080996 305.036523846 315.493940838 326.244269669 337.288377369 349.10535419 360.259668571 372.186852073 384.407814443 396.921688653 409.727265969 422.823001021 436.20701823 449.87711957 463.830793584 478.065225589 492.577308985 507.363657591 522.420618903 537.744288175 553.330523228 569.174959874 585.273027848 601.619967142 618.210844629 635.040570876 652.10391704 669.395531744 686.909957845 704.641648997 722.584985926 740.734292342 759.083850415 777.627915745 796.36073178 815.276543617 834.369611165 853.634221602 873.064701137 892.655426024 912.400832824 932.295427914 952.333796224 972.510609222 992.820632141 1013.25873047 1033.8198757 1054.4991504 1075.29175261 1096.19299951 1117.19833056 
