0	-65
0.349276	-65.0399
2.14499	-65.0931
8.67681	-65.1722
20.3936	-65.2398
50	-65.3599
50.008	-65.0912
50.031	-64.6876
50.0839	-63.9892
50.2381	-62.7181
50.4674	-61.2399
50.8432	-59.3521
51.6904	-55.9958
52.6986	-52.7624
54.3307	-48.1387
55.5548	-42.2962
55.6568	-40.736
55.7568	-37.9092
55.7964	-35.69
55.836	-31.3752
55.8706	-23.5202
55.8953	-13.5935
55.92	0.732675
55.9447	15.8846
55.9694	26.4366
55.9983	31.4321
56.0357	30.5503
56.0878	23.8895
56.1472	14.9529
56.2066	6.72783
56.266	-0.600199
56.3253	-7.35438
56.3847	-13.6681
56.4441	-19.5965
56.5035	-25.5083
56.5629	-31.9887
56.6223	-39.2116
56.6817	-46.0385
56.7411	-50.9531
56.8005	-53.9525
56.8599	-55.8386
56.9193	-57.1492
57.0114	-58.6058
57.1035	-59.6347
57.1956	-60.4072
57.2877	-61.0036
57.3798	-61.4716
57.4719	-61.8418
57.564	-62.1351
57.6561	-62.3659
57.7481	-62.5441
57.8402	-62.6772
57.9323	-62.7705
58.0565	-62.841
58.1966	-62.8539
58.3368	-62.8056
58.4769	-62.7038
58.6171	-62.5548
58.7572	-62.3641
58.8974	-62.1362
59.0375	-61.875
59.1777	-61.5838
59.3178	-61.266
59.458	-60.9245
59.5981	-60.562
59.7383	-60.1814
59.8784	-59.785
60.0186	-59.3752
60.1587	-58.954
60.2989	-58.5232
60.439	-58.0844
60.5792	-57.6391
60.7193	-57.1886
60.8595	-56.7341
60.9996	-56.2767
61.1398	-55.8175
61.2799	-55.3574
61.4201	-54.8974
61.5603	-54.4382
61.7004	-53.9806
61.8406	-53.5253
61.9807	-53.0729
62.1209	-52.6235
62.261	-52.1775
62.4012	-51.7348
62.5413	-51.2951
62.6815	-50.858
62.8216	-50.4229
62.9618	-49.9886
63.1019	-49.5538
63.2421	-49.1171
63.3822	-48.6762
63.5224	-48.2272
63.6625	-47.7673
63.8027	-47.2905
63.9428	-46.7899
64.083	-46.2547
64.2231	-45.6691
64.4164	-44.7276
64.6112	-43.4815
64.7558	-42.1478
64.9003	-39.8061
65.0087	-35.7567
65.0449	-32.6385
65.081	-26.4885
65.1171	-13.5304
65.1533	7.6626
65.1894	24.9465
65.2256	31.0393
65.2617	29.2556
65.2978	24.6752
65.3534	16.5649
65.4089	8.9127
65.4645	1.80185
65.52	-4.68973
65.5756	-10.7606
65.6311	-16.4586
65.6866	-21.9067
65.7422	-27.4964
65.7977	-33.6871
65.8533	-40.3702
65.9088	-46.4568
65.9644	-50.8817
66.0199	-53.6682
66.0754	-55.4725
66.1599	-57.2929
66.2444	-58.5529
66.3288	-59.4749
66.4133	-60.1811
66.4977	-60.7353
66.6303	-61.3861
66.7629	-61.8459
66.8954	-62.1686
67.028	-62.3859
67.1605	-62.5174
67.2931	-62.5765
67.4256	-62.5734
67.5582	-62.516
67.6908	-62.4108
67.8233	-62.2632
67.9559	-62.0778
68.0884	-61.8586
68.221	-61.6089
68.3535	-61.3318
68.4861	-61.0301
68.6186	-60.7065
68.7512	-60.3635
68.8838	-60.0035
69.0163	-59.6288
69.1489	-59.2413
69.2814	-58.843
69.414	-58.4355
69.5465	-58.0204
69.6791	-57.599
69.8116	-57.1726
69.9442	-56.7425
70.0768	-56.3097
70.2093	-55.8752
70.3419	-55.4401
70.4744	-55.0052
70.607	-54.5715
70.7599	-54.0732
70.8858	-53.6659
71.0116	-53.2613
71.1374	-52.8598
71.2632	-52.4616
71.389	-52.0666
71.5149	-51.6751
71.6407	-51.2867
71.7665	-50.9012
71.8923	-50.518
72.0181	-50.1367
72.144	-49.7565
72.2698	-49.376
72.3956	-48.9942
72.5214	-48.6096
72.6472	-48.2198
72.7731	-47.8227
72.9421	-47.2708
73.1327	-46.6115
73.3232	-45.8842
73.5138	-45.0462
73.7044	-44.0076
73.8491	-42.9543
74.015	-41.0867
74.156	-37.7563
74.2196	-34.1752
74.2792	-25.2273
74.314	-11.8746
74.3488	9.14232
74.3836	25.1979
74.4184	30.8538
74.4532	29.6168
74.5037	22.9842
74.5619	14.2788
74.6202	6.38284
74.6784	-0.745141
74.7366	-7.32586
74.7949	-13.5013
74.8531	-19.2947
74.9114	-25.0238
74.9696	-31.2126
75.0279	-38.0952
75.0861	-44.8445
75.1443	-49.9573
75.2026	-53.2304
75.2608	-55.2715
75.3389	-57.0597
75.4269	-58.4203
75.5149	-59.4023
75.6029	-60.1416
75.6909	-60.7125
75.7789	-61.1593
75.8669	-61.5114
75.9549	-61.7893
76.0429	-62.0069
76.1309	-62.1744
76.2189	-62.2992
76.3069	-62.3865
76.3949	-62.4405
76.5192	-62.4665
76.6618	-62.4325
76.8043	-62.339
76.9468	-62.1932
77.0894	-62.0011
77.2319	-61.768
77.3744	-61.498
77.5169	-61.195
77.6595	-60.8626
77.802	-60.504
77.9445	-60.1224
78.0871	-59.7207
78.2296	-59.3017
78.3721	-58.8679
78.5146	-58.4215
78.6572	-57.9646
78.7997	-57.499
78.9422	-57.0264
79.0848	-56.5485
79.2273	-56.0666
79.3698	-55.5821
79.5124	-55.0964
79.6549	-54.6105
79.7974	-54.1256
79.9399	-53.6426
80.0825	-53.1621
80.225	-52.6849
80.3675	-52.2111
80.5101	-51.741
80.6526	-51.2745
80.7951	-50.8112
80.9377	-50.3503
81.0802	-49.8911
81.1694	-49.6037
81.2587	-49.3158
81.3479	-49.0271
81.4372	-48.737
81.5265	-48.4445
81.6317	-48.0953
81.7689	-47.6309
81.9062	-47.1501
82.0434	-46.6475
82.2559	-45.7963
82.4152	-45.0687
82.5478	-44.3619
82.6804	-43.5036
82.813	-42.3668
82.9456	-40.6357
83.0782	-37.136
83.1445	-32.5612
83.1776	-27.8435
83.2108	-18.2916
83.2439	-0.619239
83.2771	18.6831
83.3102	28.9402
83.3434	30.9269
83.3765	28.0923
83.4161	22.5748
83.4687	14.913
83.5213	7.71354
83.5739	1.10279
83.6264	-4.98349
83.679	-10.7074
83.7316	-16.0858
83.7842	-21.229
83.8368	-26.4346
83.8893	-32.1196
83.9419	-38.3244
83.9945	-44.3917
84.0471	-49.1953
84.0996	-52.4446
84.1522	-54.546
84.2153	-56.227
84.2995	-57.7499
84.3837	-58.8225
84.4679	-59.6225
84.5521	-60.2364
84.6363	-60.7151
84.7205	-61.0908
84.8047	-61.3861
84.8889	-61.6165
84.973	-61.7935
85.0572	-61.9251
85.1414	-62.0173
85.2256	-62.0745
85.3098	-62.1003
85.4322	-62.0874
85.5737	-62.0054
85.7151	-61.8589
85.8566	-61.6534
85.9981	-61.3927
86.1395	-61.0786
86.2622	-60.7627
86.3474	-60.5187
86.4325	-60.2526
86.5176	-59.961
86.6028	-59.6388
86.6879	-59.2787
86.773	-58.8737
86.8582	-58.4206
86.9433	-57.9214
87.0585	-57.186
87.1887	-56.2999
87.3188	-55.3901
87.449	-54.4844
87.5792	-53.6009
87.7094	-52.751
87.8396	-51.9425
87.9697	-51.1812
88.0999	-50.4712
88.2301	-49.8148
88.3603	-49.2132
88.4905	-48.6663
88.6207	-48.1713
88.7763	-47.6433
88.9024	-47.2606
89.0284	-46.9122
89.1545	-46.5914
89.2805	-46.291
89.4066	-46.0043
89.5327	-45.7242
89.6587	-45.4423
89.7848	-45.1495
89.9108	-44.8372
90.0369	-44.4902
90.1629	-44.0906
90.289	-43.6127
90.4151	-43.0054
90.5411	-42.1811
90.6672	-40.9328
90.7932	-38.628
90.8878	-34.3579
90.9313	-29.6387
90.9681	-20.7078
90.9987	-6.70852
91.0293	11.4808
91.0598	24.5528
91.0904	29.6715
91.1209	29.2283
91.167	23.8268
